ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_030568915.1,Starmerella powellii (nom. inval.),CBS 8795T,121467,PRJNA736342,9549220,879495,ASM3056891v1
GCA_030562965.1,Starmerella ratchasimensis,CBS 10611,225544,PRJNA736342,11138219,252705,ASM3056296v1
GCA_004124955.1,Starmerella riodocensis,NRRL Y-27859,308924,PRJNA396763,10222473,66392,ASM412495v1
GCA_030584945.1,Starmerella roubikii,CBS 15148,2596946,PRJNA736342,8578884,126653,ASM3058494v1
GCA_030565305.1,Starmerella scarabaei,CBS 14174,2860204,PRJNA736342,8713180,1264775,ASM3056530v1
GCA_030578495.1,Starmerella sirachaensis,NBRC 108605;AB617909,1217581,PRJNA736342,9718260,1496425,ASM3057849v1
GCA_030555795.1,Starmerella sorbosivorans,NCYC 2938,140312,PRJNA736342,10273969,54043,ASM3055579v1
GCA_037041025.1,Starmerella sp. DX6506,DX6506,3092693,PRJNA833221,10513071,1200082,ASM3704102v1
GCA_030674195.1,Starmerella stellata,NRRL Y-1446,45594,PRJNA736342,9523293,114143,ASM3067419v1
GCA_030563545.1,Starmerella stigmatis (nom. inval.),CBS 11464 T,745358,PRJNA736342,10061608,261595,ASM3056354v1
GCA_030566755.1,Starmerella tilneyi (nom. inval.),CBS 8794,121468,PRJNA736342,8993102,265544,ASM3056675v1
GCA_004125185.1,Starmerella vaccinii,NRRL Y-17684,45600,PRJNA396763,10327406,216371,ASM412518v1
GCA_030584925.1,Starmerella vitae,CBS 15147,2596947,PRJNA736342,8129190,304573,ASM3058492v1
GCA_004332605.1,Steccherinum ochraceum,LE-BIN_3174,92696,PRJNA507755,35274896,55272,INBI_StOhra_v1.0
GCA_029100535.1,Stemphylium beticola,St1145,1871392,PRJNA936156,39183556,147450,ASM2910053v1
GCA_003268315.1,Stemphylium lycopersici,CIDEFI 212,183478,PRJNA451500,34088916,236516,ASM326831v1
GCA_004380135.1,Stemphylium vesicarium,173-1a-13FI1M3,119933,PRJNA470620,38664579,167978,ASM438013v1
GCA_002270565.1,Stenocarpella maydis,A1-1,238245,PRJNA397884,54595535,121451,ASM227056v1
GCA_018257865.1,Stereocaulon alpinum,ANT050947,350623,PRJNA693574,38279440,280066,ASM1825786v1
GCF_000264905.1,Stereum hirsutum FP-91666 SS1,FP-91666 SS1,721885,PRJNA52843,46511623,245271,Stehi1
GCA_022814045.1,Sticta canariensis,Vargas S.can,243211,PRJNA795879,43439209,16062,ASM2281404v1
GCA_022814025.1,Stictis urceolata,Sturc1_Kono,2704026,PRJNA795879,34144946,161088,ASM2281402v1
GCA_009732865.1,Stipitochalara longipes BDJ,BDJ,1379296,PRJNA213334,52432785,765799,Chalo1
GCA_038093835.1,Strobilomyces confusus,TRTC161138,374762,PRJNA1022813,37700268,5218,DLT08-019-Strobilomyces-confusus
GCA_038089955.1,Strobilomyces dryophilus,NY2685980,1355150,PRJNA1022813,50209899,23283,NY2685980-Strobilomyces-dryophilus
GCA_038090115.1,Strobilomyces echinocephalus,NY2342738,1278234,PRJNA1022813,59223377,11724,NY2342738-Strobilomyces-echinocephalus
GCA_019915105.1,Strobilurus luchuensis,Y-Y-2D,2234043,PRJNA735851,46713225,2554197,ASM1991510v1
GCA_019915145.1,Strobilurus orientalis,K-1-1,2234040,PRJNA735858,51246830,3396843,ASM1991514v1
GCA_019915135.1,Strobilurus pachycystidiatus,Y-H-6C,2234045,PRJNA735855,51817783,2269343,ASM1991513v1
GCA_019915075.1,Strobilurus stephanocystis,CBS 113577,511178,PRJNA735844,42381591,2875221,ASM1991507v1
GCA_014898415.1,Stromatinia cepivora,JRUF-117,38492,PRJNA494516,55666819,1651112,ASM1489841v1
GCA_028532985.1,Stropharia rugosoannulata,QGU27,68746,PRJNA854204,47968167,3734405,ASM2853298v1
GCA_014621405.1,Stylonectria norvegica,IHI 201603,1736662,PRJNA609831,35092433,59102,ASM1462140v1
GCA_005111325.1,Stylopage hadra,SOG,2059718,PRJNA451036,55954514,3564,ASM511132v1
GCA_030583405.1,Sugiyamaella americana,NRRL YB-2067,796026,PRJNA736342,16563340,73810,ASM3058340v1
GCA_030575195.1,Sugiyamaella boreocaroliniensis,NRRL YB-1835,377600,PRJNA736342,12353755,331942,ASM3057519v1
GCA_030583505.1,Sugiyamaella castrensis,NRRL Y-17329,45535,PRJNA736342,21056743,72314,ASM3058350v1
GCA_030578775.1,Sugiyamaella chiloensis,NRRL Y-17643,410835,PRJNA736342,13623806,503286,ASM3057877v1
GCA_030556845.1,Sugiyamaella floridensis,NRRL YB-3827,377601,PRJNA736342,12287340,145217,ASM3055684v1
GCA_030579895.1,Sugiyamaella grinbergsii,NRRL Y-27117,378058,PRJNA736342,14302765,223493,ASM3057989v1
GCA_030583365.1,Sugiyamaella japonica,NRRL YB-2798,410836,PRJNA736342,13500424,55331,ASM3058336v1
GCF_001640025.1,Sugiyamaella lignohabitans,CBS 10342,796027,PRJNA308900,15938258,4956242,ASM164002v2
GCA_030563205.1,Sugiyamaella marilandica,NRRL YB-1847,377599,PRJNA736342,13796923,337333,ASM3056320v1
GCA_030572735.1,Sugiyamaella mastotermitis,CBS 14182,1857663,PRJNA736342,17120925,73873,ASM3057273v1
GCA_030555635.1,Sugiyamaella neomexicana,NRRL YB-2450,378060,PRJNA736342,13861611,120574,ASM3055563v1
GCA_030575175.1,Sugiyamaella novakii,NRRL Y-27346,279894,PRJNA736342,15264554,188531,ASM3057517v1
GCA_030579875.1,Sugiyamaella paludigena,NRRL Y-12697,45575,PRJNA736342,18634844,351685,ASM3057987v1
GCA_030565085.1,Sugiyamaella pinicola,NRRL YB-2263,378059,PRJNA736342,14930219,79877,ASM3056508v1
GCA_030569235.1,Sugiyamaella qingdaonensis,CBS 11390,593426,PRJNA736342,14613987,720335,ASM3056923v1
GCA_030579815.1,Sugiyamaella smithiae,NRRL Y-17850,54095,PRJNA736342,13157815,1493830,ASM3057981v1
GCA_030580325.1,Sugiyamaella sp. yHKS617,yHKS617,2866356,PRJNA736342,16209451,44078,ASM3058032v1
GCA_030570555.1,Sugiyamaella valdiviana,NRRL Y-7791,45601,PRJNA736342,12774737,1039565,ASM3057055v1
GCA_001939105.2,Sugiyamaella xylanicola (nom. inval.),UFMG-CM-Y1884,1234609,PRJNA354640,16642635,391780,Sxyl_2.0
GCA_030568575.1,Suhomyces ambrosiae,NRRL YB-1316,147332,PRJNA736342,12891432,497206,ASM3056857v1
GCA_030568535.1,Suhomyces anneliseae,NRRL Y-27563,246025,PRJNA736342,14841209,386816,ASM3056853v1
GCA_030561405.1,Suhomyces atakaporum,NRRL Y-27570,246088,PRJNA736342,13548223,220035,ASM3056140v1
GCA_030568615.1,Suhomyces bokatorum,NRRL Y-27571,246048,PRJNA736342,14781416,365665,ASM3056861v1
GCA_030568555.1,Suhomyces bolitotheri,NRRL Y-27587,246028,PRJNA736342,11633122,598261,ASM3056855v1
GCA_030561385.1,Suhomyces bribrorum,NRRL Y-27572,246069,PRJNA736342,13987900,121414,ASM3056138v1
GCA_003706525.2,Suhomyces canberraensis,NRRL YB-2417,147334,PRJNA429441,14733937,566260,ASM370652v2
GCA_030568495.1,Suhomyces chickasaworum,NRRL Y-27566,246045,PRJNA736342,13464241,296293,ASM3056849v1
GCA_030568475.1,Suhomyces choctaworum,NRRL Y-27584,246021,PRJNA736342,11547708,208784,ASM3056847v1
GCA_030565345.1,Suhomyces coccinellae,CBS 14298,1701723,PRJNA736342,13995022,218028,ASM3056534v1
GCA_003707835.3,Suhomyces emberorum,NRRL Y-27606,246006,PRJNA736342,13325985,576575,ASM370783v3
GCA_030585145.1,Suhomyces faveliae,CBS 14299,1701727,PRJNA736342,12077126,253329,ASM3058514v1
GCA_030568515.1,Suhomyces guaymorum,NRRL Y-27568,234535,PRJNA736342,13222701,512776,ASM3056851v1
GCA_030563685.1,Suhomyces kilbournensis,NRRL Y-17864T,1810333,PRJNA736342,11827423,879608,ASM3056368v1
GCA_030561465.1,Suhomyces kunorum,NRRL Y-27580,246081,PRJNA736342,13690010,313044,ASM3056146v1
GCA_030574995.1,Suhomyces maxii,NRRL Y-27588,246000,PRJNA736342,14593646,322824,ASM3057499v1
GCA_030582475.1,Suhomyces panamericanus,NRRL Y-27567,246030,PRJNA736342,13970172,192641,ASM3058247v1
GCA_030568655.1,Suhomyces prunicola,NRRL YB-869,147329,PRJNA736342,11521240,541686,ASM3056865v1
GCA_003706505.3,Suhomyces pyralidae,NRRL Y-27085,147331,PRJNA736342,12355033,1111818,ASM370650v3
GCA_030705105.1,Suhomyces sp. yHKS641,yHKS641,2866357,PRJNA736342,11728481,350356,ASM3070510v1
GCA_030580235.1,Suhomyces sp. yHMH580,yHMH580,2866358,PRJNA736342,11913142,950314,ASM3058023v1
GCA_030582675.1,Suhomyces sp. yHQL142,yHQL142,2866359,PRJNA736342,14232124,354235,ASM3058267v1
GCA_030572155.1,Suhomyces taliae,NRRL Y-27589T,234523,PRJNA736342,14612023,220493,ASM3057215v1
GCF_001661415.1,Suhomyces tanzawaensis NRRL Y-17324,NRRL Y-17324,984487,PRJNA207878,13136204,183924,Canta1
GCA_030582495.1,Suhomyces terraborum,NRRL Y-27573,246071,PRJNA736342,14609955,307688,ASM3058249v1
GCA_030575035.1,Suhomyces vadensis,NRRL Y-27778,399471,PRJNA736342,12687056,275367,ASM3057503v1
GCA_030568695.1,Suhomyces wounanorum,NRRL Y-27574,246083,PRJNA736342,13506103,661106,ASM3056869v1
GCA_030568675.1,Suhomyces xylopsoci,NRRL Y-27066,147335,PRJNA736342,12590558,459222,ASM3056867v1
GCA_030571845.1,Suhomyces yuchorum,NRRL Y-27569,246010,PRJNA736342,13129690,328934,ASM3057184v1
GCA_003316505.1,Suillus alpinus,MG64,1930190,PRJNA454572,37934265,6409,ASM331650v1
GCA_016695465.1,Suillus americanus,EM31,48561,PRJNA333476,50809076,45146,Suiame1
GCA_016584345.1,Suillus ampliporus,FC55,1912932,PRJNA460339,58334580,124994,Suiamp1
GCF_016758785.1,Suillus bovinus,UH-Sbo-P2,48563,PRJNA500124,47496138,320421,Suibov1
GCA_011800875.2,Suillus brevipes Sb2,Sb2,1400700,PRJNA218802,52027859,74373,Suibr2
GCF_016758775.1,Suillus clintonianus,FC179,1904413,PRJNA456442,46838326,305201,Suicli1
GCA_016758765.1,Suillus cothurnatus,VC 1858,48568,PRJNA335141,94611779,320574,ASM1675876v1
GCA_016695475.1,Suillus decipiens,EM49,48569,PRJNA333477,62784544,43073,Suidec1
GCF_016758755.1,Suillus discolor,FC423,1912936,PRJNA571623,60609832,364311,Suidis1
GCF_016647785.1,Suillus fuscotomentosus,FC203,1912939,PRJNA572475,79655913,438233,Suifus1
GCA_016695485.1,Suillus hirtellus,EM16,279518,PRJNA333479,49942187,80667,Suihi1
GCA_016628065.1,Suillus lakei,FC43,48574,PRJNA499949,79746074,193458,Suilak1
GCA_000827255.1,Suillus luteus UH-Slu-Lm8-n1,UH-Slu-Lm8-n1,930992,PRJNA242126,37014302,51331,Suilu1
GCA_016628085.1,Suillus occidentalis,FC124,756607,PRJNA500540,57963537,94012,Suiocc1
GCF_016628075.1,Suillus paluster,FC165,48578,PRJNA500122,61993750,308198,Suipal1
GCA_016628565.1,Suillus placidus,DOB743,48579,PRJNA520344,55323552,424821,Suipla1
GCF_016647745.1,Suillus plorans,S12,116603,PRJNA621328,51861001,475900,Suiplo1
GCA_003313855.1,Suillus sp. MG131,MG131,2175967,PRJNA454572,40935350,14487,ASM331385v1
GCA_016800925.1,Suillus spraguei,EM44,5383,PRJNA333478,87086403,127413,Suipic1
GCF_016647625.1,Suillus subalutaceus,FC151,48586,PRJNA460943,64971567,204384,Suisu1
GCF_016647635.1,Suillus subaureus,MN1,48587,PRJNA346342,57660940,678602,Suisub1
GCA_016647755.1,Suillus subluteus,FC464,48588,PRJNA566866,114207342,431953,Suisubl1
GCA_016647685.1,Suillus tomentosus,FC115,48589,PRJNA444101,53063458,520664,Suitom1
GCA_016647645.1,Suillus variegatus,UH-Sva-Z1,48592,PRJNA519865,64862609,171491,Suivar1
GCA_016767475.1,Suillus weaverae,EM37,48593,PRJNA372929,42341223,63491,Suigr1
GCA_030580495.1,Sungouiozyma ichnusensis,CBS 11859,933119,PRJNA736342,10118922,511387,ASM3058049v1
GCA_003708845.3,Sungouiozyma intestinalis,NRRL Y-48847,935788,PRJNA429441,9874237,136819,ASM370884v3
GCA_038088915.1,Sutorius aff. eximius,G4424,2528264,PRJNA1022813,68555510,7619,TH9249-Sutorius-eximius
GCA_038089915.1,Sutorius australiensis,NY2686008,1173693,PRJNA1022813,53682333,11973,NY2686008-Sutorius-australiensis
GCA_038089815.1,Sutorius eximius,NY45313,121037,PRJNA1022813,164507409,428,NY45313-Sutorius-eximius
GCA_001599915.1,Symbiotaphrina buchneri,JCM 9740,40220,PRJDB3668,23712134,443652,JCM_9740_assembly_v001
GCA_008802785.1,Symmetrospora coprosmae,UCD350,69976,PRJNA564489,20184377,418427,ASM880278v1
GCA_040372285.1,Sympodiomycopsis paphiopedili,JCM 8318,37782,PRJDB3652,18170797,565066,JCM_8318_assembly_v001
GCA_013461545.1,Syncephalastrum contaminatum,UoMD18-1,2570299,PRJNA541789,26755803,34675,ASM1346154v1
GCA_000697355.1,Syncephalastrum monosporum B8922,B8922,1357682,PRJNA211907,29565430,221465,SynMonB8922-1.0
GCA_002105135.1,Syncephalastrum racemosum,NRRL 2496,13706,PRJNA330704,30745403,2374188,Synrac1
GCA_023630325.1,Syncephalastrum sp. PYS2702,PYS2702,2939551,PRJNA833221,28267595,147711,ASM2363032v1
GCA_023630315.1,Syncephalastrum sp. PYS2703,PYS2703,2939552,PRJNA833221,28262224,174458,ASM2363031v1
GCA_025786725.1,Syncephalis fuscata,S228,1851187,PRJNA332249,29358178,474633,Synfus1
GCA_025201365.1,Syncephalis plumigaleata,NRRL S24,1851185,PRJNA332252,32907727,741312,Synplu1
GCA_003614755.1,Syncephalis pseudoplumigaleata,Benny S71-1,1712513,PRJNA421590,16263107,5411,Synps1
GCA_006535955.1,Synchytrium endobioticum,MB42,286115,PRJNA453734,21483073,17164,ASM653595v1
GCF_006535985.1,Synchytrium microbalum,JEL517,1806994,PRJNA453749,26244175,425386,ASM653598v1
GCA_003999685.1,Taiwanofungus camphoratus,M8,2696576,PRJNA386064,33045214,2821609,ASM399968v1
GCA_037127245.1,Taiwanofungus sp. YW-2023a,YAF008,3081374,PRJNA1051983,34592531,2343139,ASM3712724v1
GCA_003116875.1,Takashimella koratensis,JCM 12878,1390368,PRJDB3728,25142362,219369,JCM_12878_assembly_v001
GCA_003116915.1,Takashimella tepidaria (nom. inval.),JCM 11965,211102,PRJDB3726,22370450,92303,JCM_11965_assembly_v001
GCA_002775195.1,Talaromyces adpressus,CBS 142503,1974180,PRJNA381192,36107696,125648,ASM277519v1
GCA_023721895.2,Talaromyces albobiverticillius,Tp-2,1441468,PRJNA835810,38354882,4594200,ASM2372189v2
GCF_001896365.1,Talaromyces amestolkiae,CIB,1196081,PRJNA342263,33721883,936823,ASM189636v1
GCF_001907595.1,Talaromyces atroroseus,IBT 11181,1441469,PRJNA275056,30858562,376103,ASM190759v1
GCA_002916415.1,Talaromyces borbonicus,SV-2017a,2077152,PRJNA379116,27050413,521985,ASM291641v1
GCA_004299765.1,Talaromyces funiculosus,X33,28572,PRJNA508439,28488493,2117970,ASM429976v1
GCA_040333115.1,Talaromyces fuscoviridis,F034,1702300,PRJNA1116794,36102204,112740,ASM4033311v1
GCA_000985935.1,Talaromyces islandicus,WF-38-12,28573,PRJEB8788,34715840,63871,PIS
GCA_022814505.1,Talaromyces liani,FKII-L2-CM-DRAB3,1295094,PRJNA800051,35499968,436959,ASM2281450v1
GCF_009556855.1,Talaromyces marneffei,11CN-20-091,37727,PRJNA522919,28198338,3704010,ASM955685v1
GCA_031010415.1,Talaromyces nanjingensis,JP-NJ4,2916467,PRJNA941179,42526372,5083175,ASM3101041v1
GCA_001657655.1,Talaromyces piceae,9-3,153982,PRJNA251507,26564319,997367,ASM165765v1
GCA_001571465.2,Talaromyces pinophilus,1-95,128442,PRJNA310372,36480443,4804168,ASM157146v2
GCF_021365285.1,Talaromyces proteolyticus,PMI_201,1131652,PRJNA340474,37611490,2609059,Talpro1
GCA_019022425.1,Talaromyces purpureogenus,Q2,1266744,PRJNA635544,29077759,1919420,ASM1902242v1
GCA_022813215.1,Talaromyces ruber,FKI-L3-BK-DAB3,1266769,PRJNA800051,30034193,403914,ASM2281321v1
GCF_013368755.1,Talaromyces rugulosus,W13939,121627,PRJNA639236,35758560,5896210,ASM1336875v1
GCA_023626195.1,Talaromyces sp. B14P1,PYS2902,2940361,PRJNA833221,34461311,816354,ASM2362619v1
GCA_039119965.1,Talaromyces sp. DC2,DC2,3142527,PRJNA1002839,34575287,346458,ASM3911996v1
GCA_037356135.1,Talaromyces sp. F31,F31,3115220,PRJNA767328,34784245,2597666,NIH_F31_1.1
GCA_023625895.1,Talaromyces sp. F3606,PYS2103,2940375,PRJNA833221,29457564,1302655,ASM2362589v1
GCA_037040535.1,Talaromyces sp. P118-02,P118-02,3092716,PRJNA833221,32425225,411705,ASM3704053v1
GCA_023626015.1,Talaromyces sp. P2101,PF2101,2940371,PRJNA833221,27704390,344692,ASM2362601v1
GCA_023626055.1,Talaromyces sp. PF2101,X2403,2940369,PRJNA833221,33878408,444093,ASM2362605v1
GCA_023626295.1,Talaromyces sp. PF30-10,PF30-1C,2940358,PRJNA833221,34746589,977410,ASM2362629v1
GCA_023626275.1,Talaromyces sp. PF30-1C,PF30-5,2940356,PRJNA833221,34714567,917269,ASM2362627v1
GCA_023626315.1,Talaromyces sp. PF30-1D,PG4302,2940357,PRJNA833221,34879448,615832,ASM2362631v1
GCA_023626375.1,Talaromyces sp. PF30-5,S1602,2940354,PRJNA833221,35401712,511630,ASM2362637v1
GCA_023625995.1,Talaromyces sp. PF3502,PM2405,2940370,PRJNA833221,34671233,588108,ASM2362599v1
GCA_023626335.1,Talaromyces sp. PG4302,PT3601,2940355,PRJNA833221,34770149,1282707,ASM2362633v1
GCA_023625955.1,Talaromyces sp. PH2104,PT2101,2940374,PRJNA833221,29383702,1087459,ASM2362595v1
GCA_023626215.1,Talaromyces sp. PL2406,B14P1,2940363,PRJNA833221,32900204,1015881,ASM2362621v1
GCA_023626075.1,Talaromyces sp. PM2405,R2405,2940368,PRJNA833221,35331725,576836,ASM2362607v1
GCA_023626035.1,Talaromyces sp. PT2101,PF3502,2940372,PRJNA833221,28879243,715212,ASM2362603v1
GCA_023626395.1,Talaromyces sp. PT3601,M1327,2940353,PRJNA833221,33633690,561028,ASM2362639v1
GCA_023626175.1,Talaromyces sp. PX1902,PX2802,2940362,PRJNA833221,35032352,689600,ASM2362617v1
GCA_023626115.1,Talaromyces sp. PX2406,PL2406,2940365,PRJNA833221,34271254,574036,ASM2362611v1
GCA_023626255.1,Talaromyces sp. PX2802,PF30-10,2940360,PRJNA833221,34594379,1273708,ASM2362625v1
GCA_023625975.1,Talaromyces sp. PYS2103,P2101,2940373,PRJNA833221,29277153,537766,ASM2362597v1
GCA_023626235.1,Talaromyces sp. PYS2902,PF30-1D,2940359,PRJNA833221,34806200,1192485,ASM2362623v1
GCA_023626155.1,Talaromyces sp. R2405,R2412,2940366,PRJNA833221,34240689,612250,ASM2362615v1
GCA_023626135.1,Talaromyces sp. R2412,PX1902,2940364,PRJNA833221,33681611,366618,ASM2362613v1
GCA_038993655.1,Talaromyces sp. SJ9,SJ9,3134886,PRJNA1090279,39765480,613789,ASM3899365v1
GCA_040669935.1,Talaromyces sp. UPCC,UPCC,3161998,PRJNA1109622,31319356,1003615,ASM4066993v1
GCA_023626095.1,Talaromyces sp. X2403,PX2406,2940367,PRJNA833221,35045590,659013,ASM2362609v1
GCF_000003125.1,Talaromyces stipitatus ATCC 10500,ATCC 10500,441959,PRJNA19557,35685443,897397,JCVI-TSTA1-3.0
GCA_037040825.1,Talaromyces stollii,P8401,1266822,PRJNA833221,34321605,931107,ASM3704082v1
GCA_019828575.1,Talaromyces thailandensis,OC-R06-P5,1297587,PRJNA644637,31813847,228729,ASM1982857v1
GCA_020137715.1,Talaromyces trachyspermus,4014,28566,PRJNA650128,32038095,3814881,BUMICRO_TalaroTrachy_1.1
GCA_040333175.1,Talaromyces variabilis,HXQ-H-1,28576,PRJNA1116794,33780117,2127226,ASM4033317v1
GCA_001305275.1,Talaromyces verruculosus,TS63-9,198730,PRJNA291496,37629238,231731,ASM130527v1
GCA_001939245.1,Talaromyces wortmannii,LMB-HP14,28567,PRJNA300345,38588669,522133,ASM193924v1
GCA_008802775.1,Taphrina betulina,UCD315,203079,PRJNA564291,12483756,321398,ASM880277v1
GCA_005281525.1,Taphrina communis,CBS 352.35,71559,PRJNA299790,13937523,302567,ASM528152v1
GCA_005281535.1,Taphrina confusa,CBS 375.39,203082,PRJNA299790,13323585,350565,ASM528153v1
GCA_005281575.1,Taphrina deformans,CBS 355.35,5011,PRJNA299790,13340275,392711,ASM528157v1
GCA_000836175.1,Taphrina flavorubra JCM 22207,JCM 22207,1450759,PRJDB1591,15726403,121944,Tf_assembly_v1.1
GCA_000836195.1,Taphrina populina JCM 22190,JCM 22190,1450760,PRJDB1592,11997483,165542,Tp_assembly_v1.1
GCA_005281585.1,Taphrina pruni,CBS 358.35,48692,PRJNA299790,14272956,305139,ASM528158v1
GCA_004000165.1,Taphrina sp. SM11,SM11,2305253,PRJNA487587,13638343,277880,ASM400016v1
GCA_005281515.1,Taphrina wiesneri,CBS 275.28,5012,PRJNA299790,13098230,300746,ASM528151v1
GCA_038086965.1,Tardiomyces depauwii (nom. inval.),NCPF13064,3071767,PRJNA1009997,13467974,3623071,TarDepauwii_NCPF13064
GCA_040368585.1,Tausonia pamirica,JCM 10408,415705,PRJDB3689,25132919,33621,JCM_10408_assembly_v001
GCA_951802195.1,Tausonia pullulans,,82525,PRJEB61351;PRJEB62630,23855166,725611,gfTauPull1.1
GCA_023646325.1,Teloschistes flavicans,LIQ145TFLA,442469,PRJNA783777,25623555,25333,KEW_Tfla
GCA_023645835.1,Teloschistes peruensis,LIQ70TSP,2903223,PRJNA783777,26732002,81562,KEW_Tper
GCA_018858115.1,Tephrocybe rancida,TRssc25,117070,PRJNA417766,66588273,31520,ASM1885811v1
GCA_018221635.1,Tephrocybe sp. 10521TJB,D62,2724998,PRJNA417766,48169512,17319,ASM1822163v1
GCA_018850275.1,Tephrocybe sp. 9174TJB,D64,2724997,PRJNA417766,47882015,3938,ASM1885027v1
GCA_018220975.1,Tephrocybe sp. 9980TJB,D63,2724995,PRJNA417766,33903341,119036,ASM1822097v1
GCA_018855915.1,Tephrocybe sp. NHM501043,D31,2724996,PRJNA417766,64323069,7396,ASM1885591v1
GCA_024811115.1,Terana caerulea,CBS 452.86,1647800,PRJNA803050,50858415,162201,FSU_Tcaeru_v2
GCA_010367425.1,Teratosphaeria destructans,CMW45982,418781,PRJNA575157,27563587,472733,ASM1036742v1
GCA_021401465.1,Teratosphaeria epicoccoides,CMW31933,470147,PRJNA665608,38094585,232358,ASM2140146v1
GCA_021028865.1,Teratosphaeria eucalypti,CMW55930,467805,PRJNA759074,30231654,67726,ASM2102886v1
GCA_007113925.1,Teratosphaeria gauchensis,CMW 17545,405846,PRJNA544635,30292139,1438017,ASM711392v1
GCA_010093825.1,Teratosphaeria nubilosa,CBS 116005,161662,PRJNA245625,28443146,195089,Ternu1
GCA_013403795.1,Teratosphaeria pseudoeucalypti,CMW51515,690873,PRJNA625190,30236581,179793,ASM1340379v1
GCA_020826765.1,Teratosphaeria viscida,CMW51324,1818021,PRJNA732287,37647901,112789,ASM2082676v1
GCA_007113905.1,Teratosphaeria zuluensis,CMW 17320,658931,PRJNA544628,28825169,1002485,ASM711390v1
GCA_033119285.1,Teratosphaeriaceae sp. CCFEE 6253,CCFEE 6253,2901253,PRJNA666634,49414577,20633,ASM3311928v1
GCA_003788615.2,Terfezia boudieri ATCC MYA-4762,ATCC MYA-4762,1051890,PRJNA200599,63234573,122202,Terbo2
GCA_015179025.1,Terfezia claveryi,T7,139407,PRJNA340578,74471381,227193,Tercla1
GCA_027475525.1,Termitomyces albuminosus,NeiJiang_2021,79931,PRJNA848423,100255416,299795,NeiJiang_Talb_v1.0_genomic
GCA_017580835.1,Termitomyces bulborhizus,K109284,858892,PRJNA417766,77551996,3279,ASM1758083v1
GCA_003316525.1,Termitomyces eurrhizus,MG13,171347,PRJNA454572,85890180,6415,ASM331652v1
GCA_003313675.1,Termitomyces heimii,MG15,71929,PRJNA454572,56872381,26545,ASM331367v1
GCA_020091625.1,Termitomyces sp. 'cryptogamus',P5,2788930,PRJNA648478,70031285,2721287,ASM2009162v1
GCA_018851325.1,Termitomyces sp. DKA19,DKA19,2727724,PRJNA417766,108289537,5600,ASM1885132v1
GCA_017657295.1,Termitomyces sp. DKA64,DKA64,2811476,PRJNA417766,82234750,12817,ASM1765729v1
GCA_001263195.1,Termitomyces sp. J132,J132,1306850,PRJNA193471,67296805,41881,TerJ1321.0
GCA_001972325.1,Termitomyces sp. JCM 13351,JCM 13351,1635102,PRJDB3801,91816091,24630,JCM_13351_assembly_v001
GCA_018221735.1,Termitomyces sp. K1Aa,D41,2724994,PRJNA417766,60416368,5494,ASM1822173v1
GCA_017657355.1,Termitomyces sp. K1Ac,K1Ac,2811473,PRJNA417766,70706418,2911,ASM1765735v1
GCA_017657315.1,Termitomyces sp. K1Ag,K1Ag,1075695,PRJNA417766,76223964,7270,ASM1765731v1
GCA_003313055.1,Termitomyces sp. MG145,MG145,2175966,PRJNA454572,62227992,55084,ASM331305v1
GCA_003313785.1,Termitomyces sp. MG148,MG148,2175965,PRJNA454572,88643861,10778,ASM331378v1
GCA_003313075.1,Termitomyces sp. MG16,MG16,2175964,PRJNA454572,98805396,9306,ASM331307v1
GCA_018857285.1,Termitomyces sp. Mi166#008,Mi166#008,2053460,PRJNA417766,71419695,9091,ASM1885728v1
GCA_017607575.1,Termitomyces sp. Mn162,Mn162,2053456,PRJNA417766,70239706,22182,ASM1760757v1
GCA_017657275.1,Termitomyces sp. T108,T108,2811475,PRJNA417766,55474734,11584,ASM1765727v1
GCA_018296085.1,Termitomyces sp. T112,T112,1850345,PRJNA529327,66220995,34966,ASM1829608v1
GCA_018849495.1,Termitomyces sp. T123_Mx157,T123_Mx157,2053457,PRJNA417766,121493941,1453,ASM1884949v1
GCA_018296165.2,Termitomyces sp. T153,T153,1857762,PRJNA529327,72516989,683002,ASM1829616v2
GCA_018857305.1,Termitomyces sp. T159_Od127,T159_Od127,2053459,PRJNA417766,76250332,5595,ASM1885730v1
GCA_017657375.1,Termitomyces sp. T27,T27,2811477,PRJNA417766,84676684,4572,ASM1765737v1
GCA_018857265.1,Termitomyces sp. T32_za158,T32_za158,2053458,PRJNA417766,56889488,7889,ASM1885726v1
GCA_017657225.1,Termitomyces sp. T69sscA,T69sscA,2811470,PRJNA417766,59397535,24288,ASM1765722v1
GCA_017657195.1,Termitomyces sp. T70a,T70a,2811474,PRJNA417766,54631873,31488,ASM1765719v1
GCA_017657235.1,Termitomyces sp. T73sscA,T73sscA,2811469,PRJNA417766,48163792,46762,ASM1765723v1
GCA_017657335.1,Termitomyces titanicus,K142416,201775,PRJNA417766,67660673,6714,ASM1765733v1
GCA_027603945.1,Terramyces sp. JEL0728,JEL0728,2724204,PRJNA619748,15585454,101760,ASM2760394v1
GCA_003144125.1,Testicularia cyperi,MCA 3645,1882483,PRJNA330884,20778962,254296,Tescy1
GCA_037074945.1,Tetracladium marchalianum,CBS 439.51,164538,PRJNA1063930,32473451,34268,ASM3707494v1
