ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_000504365.2,Pseudocercospora pini-densiflorae,CBS 125139,858812,PRJNA212512,43513371,71448,ASM50436v2
GCA_016165855.1,Pseudocercospora ulei,GCL012,1740738,PRJNA661960,93730151,2352044,IBUN_P_ulei_V1
GCA_022814125.1,Pseudocyphellaria aurata,Werth ST10-01b,169141,PRJNA795879,42928881,65211,ASM2281412v1
GCF_001641265.1,Pseudogymnoascus destructans,20631-21,655981,PRJNA276926,35818201,1168637,ASM164126v1
GCA_001630605.1,Pseudogymnoascus pannorum,ATCC 16222,79858,PRJNA299331,30473340,207300,ASM163060v1
GCA_001662645.1,Pseudogymnoascus sp. 03VT05,03VT05,1622148,PRJNA276926,33292581,75206,ASM166264v1
GCA_001630575.1,Pseudogymnoascus sp. 04NY16,04NY16,1752145,PRJNA299331,31282179,28591,ASM163057v1
GCA_001662605.1,Pseudogymnoascus sp. 05NY08,05NY08,1622149,PRJNA276926,32206309,150378,ASM166260v1
GCA_001662575.1,Pseudogymnoascus sp. 23342-1-I1,23342-1-I1,1524831,PRJNA276926,32900320,175815,ASM166257v1
GCA_001662595.1,Pseudogymnoascus sp. 24MN13,24MN13,1622150,PRJNA276926,30179533,17417,ASM166259v1
GCA_001630595.1,Pseudogymnoascus sp. BL308,BL308,1436940,PRJNA299331,31386878,56242,ASM163059v1
GCA_001630585.1,Pseudogymnoascus sp. BL549,BL549,1436941,PRJNA299331,25837219,35332,ASM163058v1
GCA_000750895.1,Pseudogymnoascus sp. VKM F-103,VKM F-103,1420912,PRJNA216963,30255792,45274,DG30
GCA_000750665.1,Pseudogymnoascus sp. VKM F-3557,VKM F-3557,1437433,PRJNA216963,27649855,19956,DG3
GCA_000750715.1,Pseudogymnoascus sp. VKM F-3775,VKM F-3775,1420901,PRJNA216963,28506885,8235,DG4
GCA_000750675.1,Pseudogymnoascus sp. VKM F-3808,VKM F-3808,1391699,PRJNA216963,27778879,17453,DG1
GCA_000750735.1,Pseudogymnoascus sp. VKM F-4246,VKM F-4246,1420902,PRJNA216963,25759859,19521,DG5
GCA_000750745.1,Pseudogymnoascus sp. VKM F-4281 (FW-2241),VKM F-4281 (FW-2241),1420906,PRJNA216963,26549613,19037,DG6
GCA_000750755.1,Pseudogymnoascus sp. VKM F-4513 (FW-928),VKM F-4513 (FW-928),1420907,PRJNA216963,26440682,22824,DG7
GCA_000750795.1,Pseudogymnoascus sp. VKM F-4514 (FW-929),VKM F-4514 (FW-929),1420908,PRJNA216963,27026992,20782,DG8
GCA_000750805.1,Pseudogymnoascus sp. VKM F-4515 (FW-2607),VKM F-4515 (FW-2607),1420909,PRJNA216963,32006932,36636,DG10
GCA_000750815.1,Pseudogymnoascus sp. VKM F-4516 (FW-969),VKM F-4516 (FW-969),1420910,PRJNA216963,27599203,55154,DG11
GCA_000750875.1,Pseudogymnoascus sp. VKM F-4517 (FW-2822),VKM F-4517 (FW-2822),1420911,PRJNA216963,32880410,23970,DG13
GCA_000750925.1,Pseudogymnoascus sp. VKM F-4518 (FW-2643),VKM F-4518 (FW-2643),1420913,PRJNA216963,35479399,27334,DG36
GCA_000750935.1,Pseudogymnoascus sp. VKM F-4519 (FW-2642),VKM F-4519 (FW-2642),1420914,PRJNA216963,32578210,24539,DG38
GCA_000750995.1,Pseudogymnoascus sp. VKM F-4520 (FW-2644),VKM F-4520 (FW-2644),1420915,PRJNA216963,34096352,19903,DG39
GCA_001662585.1,Pseudogymnoascus sp. WSF 3629,WSF 3629,1622147,PRJNA276926,35517105,124096,ASM166258v1
GCF_001662655.1,Pseudogymnoascus verrucosus,UAMH 10579,342668,PRJNA276926,30174856,255240,ASM166265v1
GCA_003049395.1,Pseudohalonectria lignicola,M95,42149,PRJNA438993,41649530,77181,ASM304939v1
GCA_024364755.1,Pseudohyphozyma bogoriensis,ATCC 18809,106002,PRJNA814273,25859341,159754,ASM2436475v1
GCA_001432165.1,Pseudoloma neurophilia,MK1,146866,PRJNA206217,5248409,6148,ASM143216v1
GCF_002105095.1,Pseudomassariella vexata,CBS 129021,1141098,PRJNA330698,44711451,2561820,Pseve2
GCF_003144135.1,Pseudomicrostroma glucosiphilum,MCA 4718,1684307,PRJNA330883,17184282,393114,Rhodsp1
GCA_019022785.1,Pseudomonodictys sp. A73,A73,2804201,PRJNA693007,45583259,73201,UFMT_Lindgomycetaceae_A73
GCA_003693545.1,Pseudonectria buxi,AR2414,1053252,PRJNA485774,27921820,190756,ASM369354v1
GCA_003693505.1,Pseudonectria foliicola,JAC18-02,1634538,PRJNA485774,28489897,128835,ASM369350v1
GCA_015881745.1,Pseudopestalotiopsis theae,CYF27,218556,PRJNA663031,50412300,1303041,ASM1588174v1
GCA_003868215.1,Pseudophaeomoniella oleicola,M24,1671306,PRJNA486708,27357770,332532,ASM386821v1
GCA_003313425.1,Pseudopyrenochaeta lycopersici,CRA-PAV_ER 1518,285811,PRJNA387405,62731430,1076669,ASM331342v1
GCA_022813475.1,Pseudopyrenochaeta terrestris,FJII-L10-SW-DR1,2078565,PRJNA800051,31041172,1076014,ASM2281347v1
GCA_019804575.1,Pseudotulostoma volvatum,6Q3QHG6JMA,144541,PRJNA328806,62235525,42464,ASM1980457v1
GCF_010093815.1,Pseudovirgaria hyperparasitica,CBS 121739,470096,PRJNA245627,35440147,226378,Psehy1
GCF_000417875.1,Pseudozyma flocculosa,PF-1,84751,PRJNA185206,23305380,41602,Pflocc_1.0
GCF_000403515.1,Pseudozyma hubeiensis,SY62,327079,PRJDB993,18442938,203610,ASM40351v1
GCA_023212685.1,Pseudozyma pruni,CBS 10937,1652704,PRJNA816553,17871728,309041,ASM2321268v1
GCA_003004685.1,Pseudozyma sp. F8B2,F8B2,2039271,PRJNA408120,18463159,586279,ASM300468v1
GCA_023212835.1,Pseudozyma thailandica,CBS 10006,203535,PRJNA816553,19672538,336142,ASM2321283v1
GCA_001736125.1,Pseudozyma tsukubaensis,NBRC 1940,5483,PRJNA325852,23769677,161943,ASM173612v1
GCA_023853785.1,Psilocybe azurescens,FSU 13761,93624,PRJNA779034,71449623,162450,Pazu_FSU_13761_1.0
GCA_013368295.1,Psilocybe cf. subviscida,CBS 101986,2480587,PRJNA496359,53019196,2904075,LU_PSS_1.0
GCF_017499595.1,Psilocybe cubensis,MGC-MH-2018,181762,PRJNA700437,46389424,2796114,MGC_Penvy_1
GCA_002938375.1,Psilocybe cyanescens,2631,93625,PRJNA387735,47465408,51774,Psicy2
GCA_019721455.1,Psilocybe galindoi,Georgia-2-SW,2862369,PRJNA700437,53416833,8509,ASM1972145v1
GCA_023853805.1,Psilocybe mexicana,FSU 13617,891396,PRJNA779034,65236159,507670,Pmex_FSU_13617_1.0
GCA_019904355.1,Psilocybe tampanensis,sample3,209853,PRJNA700437,46521012,21664,ASM1990435v1
GCA_004369125.1,Pterula gracilis,CBS 309.79,1884261,PRJNA333969,34769099,153560,Ptegra1
GCA_900068985.1,Pterula multifida,,1617102,PRJEB8570,51834972,1687,Pterula_subulata-8
GCA_022814105.1,Ptychographa xylographoides,T1868,223409,PRJNA795879,25544166,343217,ASM2281410v1
GCA_001013415.1,Puccinia arachidis,MRf11,333523,PRJNA280565,87617276,743,ASM101341v1
GCA_019395275.1,Puccinia brachypodii,F-Fl,27343,PRJNA313246,90698075,5455,ASM1939527v1
GCA_002873125.1,Puccinia coronata f. sp. avenae,12SD80,200324,PRJNA398546,99159039,268263,ASM287312v1
GCF_000149925.1,Puccinia graminis f. sp. tritici,CRL 75-36-700-3,56615,PRJNA18535,88644628,39496,ASM14992v1
GCA_007896445.1,Puccinia hordei,560,27345,PRJNA495764,206919034,405324,ASM789644v1
GCA_001624995.1,Puccinia horiana,SC2014G01,331382,PRJNA306202,66403143,2551593,ASM162499v1
GCA_004348175.1,Puccinia novopanici,Ard-01,1904429,PRJNA507656,99934463,13091,PNOVO_Noble_KM
GCA_001263375.1,Puccinia sorghi,RO10H11247,27349,PRJNA277993,99534058,4987,ASM126337v1
GCF_021901695.1,Puccinia striiformis f. sp. tritici,134E16A+17+33+,168172,PRJNA749614;PRJNA765334,89491239,759712,Pst134E36_v1_pri
GCA_019358815.1,Puccinia triticina,Pt76,208348,PRJNA725323,253538837,1808285,Pt76_Chrs
GCA_003316545.1,Pulveroboletus ravenelii,MG41,80668,PRJNA454572,45279901,11092,ASM331654v1
GCF_000264995.1,Punctularia strigosozonata,HHB-11173 SS5,202698,PRJNA52407,34171901,125337,Punctularia strigosozonata v1.0
GCF_001653265.1,Purpureocillium lilacinum,PLFJ-1,33203,PRJNA308630,38534601,150141,ASM165326v1
GCF_022605165.1,Purpureocillium takamizusanense,PT3,2060973,PRJNA685267,35574015,3094299,ASM2260516v1
GCA_022814085.1,Puttea exsequens,T1888,2918520,PRJNA795879,25964033,473369,ASM2281408v1
GCA_001644535.1,Pyrenochaeta sp. DS3sAY3a,DS3sAY3a,765867,PRJNA255591,38501010,490183,Pyrsp1
GCA_020747015.1,Pyrenochaeta sp. MPI-SDFR-AT-0127,MPI-SDFR-AT-0127,2829485,PRJNA347196,40265766,541518,Pyrly1
GCA_000359685.2,Pyrenochaeta sp. UM 256,UM 256,1295359,PRJNA189754,35484281,457153,ASM35968v2
GCA_012365135.1,Pyrenophora graminea,CBS 336.29,5028,PRJNA373892,32551844,28369,ASM1236513v1
GCA_000465215.2,Pyrenophora seminiperda,CCB06,91370,PRJNA192591,32539172,104765,Pysem1.0
GCA_014334815.1,Pyrenophora teres f. maculata,P-A14,97480,PRJNA417860,42027478,3807039,ASM1433481v1
GCF_000149985.1,Pyrenophora tritici-repentis,Pt-1C-BFP,45151,PRJNA18815,37840464,115530,ASM14998v1
GCA_902806595.1,Pyrenopolyporus hunteri,MUCL 49339,1955263,PRJEB36696,40356773,2611040,PH
GCA_021030945.1,Pyrenula aspistea,KRB14,427130,PRJNA714743,39129714,357955,ASM2103094v1
GCA_021030905.1,Pyrenula massariospora,TSL107,1229178,PRJNA714927,37860306,1189691,ASM2103090v1
GCF_004355905.1,Pyricularia grisea,NI907,148305,PRJNA507314,44557582,298533,ASM435590v1
GCF_000002495.2,Pyricularia oryzae,70-15,318829,PRJNA13840,40979121,823590,MG8
GCF_004337985.1,Pyricularia pennisetigena,Br36,1578925,PRJNA507314,49117040,121839,ASM433798v1
GCA_019328425.1,Pyricularia sp. 18-2,18-2,2853973,PRJNA741858,41889135,3213234,ASM1932842v1
GCA_004337975.1,Pyricularia sp. CBS 133598,NI919,403063,PRJNA507314,41493134,1577355,PspLS
GCA_024516145.1,Pyronema domesticum,CBS 144463,47205,PRJNA556281,58392066,1468729,Pyrdom1
GCA_024516155.1,Pyronema omphalodes,CBS 144459,337075,PRJNA368372,61002793,709508,Pyrom1
GCA_002287475.2,Pyrrhoderma noxium,FFPRI411160,2282107,PRJNA377805,31444514,2646273,ASM228747v2
GCA_004016185.1,Quambalaria eucalypti,CMW1101,363177,PRJNA507544,26219376,50473,ASM401618v1
GCA_002077065.1,Rachicladosporium antarcticum,CCFEE 5527,1507870,PRJNA342238,47406531,774463,ASM207706v1
GCA_002077045.2,Rachicladosporium sp. CCFEE 5018,CCFEE 5018,1974281,PRJNA342238,44757331,33691,ASM207704v2
GCA_910592135.1,Racocetra fulgida,IN212,60492,PRJEB45340,295993657,4839,Racocetra_fulgida_IN212
GCA_910592285.1,Racocetra persica,MA461A,160502,PRJEB45340,353070320,2886,Racocetra_persica_MA461A
GCA_014905255.1,Racodium therryanum,Rac09Pj11-1,2684246,PRJDB10036,55521496,52070,Rac_1.0
GCA_002778245.1,Raffaelea albimanens,CBS 271.70,45341,PRJNA395605,39037733,5266749,ASM277824v1
GCA_002778195.1,Raffaelea ambrosiae,CBS 185.64,45346,PRJNA395605,40783827,187424,ASM277819v1
GCA_002778165.1,Raffaelea arxii,CBS 273.70,45342,PRJNA395605,36823513,159694,ASM277816v1
GCA_019925385.1,Raffaelea deltoideospora,VPRI43720,577119,PRJNA667796,30909371,177960,ASM1992538v1
GCA_014183025.1,Raffaelea lauricola,RL4,483707,PRJNA635322,34626204,394334,ASM1418302v1
GCA_002777955.1,Raffaelea sp. RL272,RL272,2036197,PRJNA395605,35973000,115917,ASM277795v1
GCA_003073195.1,Ramalina intermedia,YAF0013,86788,PRJNA416400,26246405,261437,RamPxa02_v1.0
GCA_001956345.1,Ramalina peruviana,YAF0012,475428,PRJNA358650,26990446,37922,RamPxa01_v1
GCA_003316465.1,Ramaria cf. rubripermanens,MG17,2016387,PRJNA454572,85574030,9251,ASM331646v1
GCA_015039355.1,Ramaria rubella,UT-36052-T,113071,PRJNA196021,105462249,55946,Ramac1
GCA_003314545.1,Ramaria sp. MG151,MG151,2175970,PRJNA454572,83793951,10878,ASM331454v1
GCA_002368545.1,Ramichloridium luteum,CPC 18961,508918,PRJNA328911,28140596,341907,ASM236854v1
GCA_013461505.1,Ramularia coccinea,NJWW,475927,PRJNA635204,34215136,4278407,ASM1346150v1
GCF_900074925.1,Ramularia collo-cygni,URUG2,112498,PRJEB12938,32254922,227332,version 1
GCA_002116395.1,Ramularia endophylla,CBS 113265,43215,PRJNA212508,41329147,48586,ASM211639v1
GCF_000968595.1,Rasamsonia emersonii,CBS 393.64,68825,PRJNA222976,28248805,65650,ASM96859v1
GCA_003316065.1,Retiboletus ornatipes,MG30,1282276,PRJNA454572,29764564,14574,ASM331606v1
GCA_001557505.1,Reticulascus tulasneorum,NRRL18230,1028407,PRJNA309908,42868360,3787933,ASM155750v1
GCA_020746875.1,Rhexocercosporidium sp. MPI-PUGE-AT-0058,MPI-PUGE-AT-0058,2042821,PRJNA347195,62745254,2439245,Rhesp1
GCF_000835555.1,Rhinocladiella mackenziei,CBS 650.93,86056,PRJNA167910;PRJNA175043;PRJNA233315,32474431,577963,Rhin_mack_CBS_650_93_V1
GCA_024082115.1,Rhinocladiella similis,Poitiers_1,319420,PRJNA847151,34259553,4787646,ASM2408211v1
GCA_002104985.1,Rhizoclosmatium globosum,JEL800,329046,PRJNA330693,57018351,292246,Rhihy1
GCF_016906535.1,Rhizoctonia solani,AG-1 IA,456999,PRJNA624219,40703773,2303118,ASM1690653v1
GCA_010015805.1,Rhizodiscina lignyota,CBS 133067,1504668,PRJNA263052,33426352,1689384,Rhili1
GCA_000611695.1,Rhizomucor miehei,CAU432,4839,PRJNA66605,27442318,22231,RhzM_1.0
GCA_900175165.2,Rhizomucor pusillus,,4840,PRJEB17639,25635528,67921,FCH_5_7
GCA_015698045.1,Rhizophagus clarus,HR1,94130,PRJDB8680,146836162,1306809,RCL21
GCF_000439145.1,Rhizophagus irregularis DAOM 181602=DAOM 197198,DAOM 197198,588596,PRJNA208392,136726313,49632,ASM43914v3
GCA_019425655.1,Rhizophagus prolifer,CMCC/AM-1901,2650738,PRJNA392539,98955991,4108,ASM1942565v1
GCA_021464375.1,Rhizophagus sp. LPA8_1_AMF,LPA8_1_AMF,2792439,PRJNA670049,117195787,14835,ASM2146437v1
GCA_021464405.1,Rhizophagus sp. LPA8_3_AMF,LPA8_3_AMF,2792440,PRJNA670049,116806489,14792,ASM2146440v1
GCA_021464525.1,Rhizophagus sp. LPA8_4_AMF,LPA8_4_AMF,2792441,PRJNA670049,117201134,14675,ASM2146452v1
GCA_003549995.1,Rhizophagus sp. MUCL 43196,MUCL 43196,1803374,PRJNA430014,125863196,22323,ASM354999v1
GCA_002214945.1,Rhizophlyctis rosea,NBRC 105426,64517,PRJNA390721,46846657,21427,ASM221494v1
GCA_002995455.1,Rhizopogon fuscorubens,AM-Bonito1a,87122,PRJNA436024,37669127,1068,Bonito1a_Rhifus_1.0
GCA_002994995.1,Rhizopogon hawkerae,AM-Trappe36296,98233,PRJNA436024,36992390,2340,Trappe36296_Rhihaw_1.0
GCA_002994865.1,Rhizopogon parksii,AM-Trappe36302,87126,PRJNA436024,35801119,3197,Trappe36302_Rhipar_1.0
GCA_930272055.1,Rhizopogon roseolus,Mykothek Nr 97.03,90004,PRJEB50709,37675430,60878,Rhizopogon roseolus Mykothek Nr 97.03 genome
GCA_002995055.1,Rhizopogon rudus,AM-MX12-043c,181343,PRJNA436024,37101101,11810,MX12-043c_Rhirud_1.0
GCA_002995475.1,Rhizopogon salebrosus,AM-AZ12-036,176626,PRJNA436024,39521106,2023,AZ12-036_RhiSal_1.0
GCA_002995095.1,Rhizopogon sp. AM-2018a,AM-CA11-027,2107715,PRJNA436024,36450972,9411,CA11-027_RhiSpnov_1.0
GCA_001882365.1,Rhizopogon vesiculosus,AM-OR11-056,180088,PRJNA313117,43780879,7875,Rves_AM-OR11-056_1.0
GCA_002995315.1,Rhizopogon villosulus,AM-UT12-148a,80599,PRJNA436024,33267124,1544,UT12-148a_Rhivil_1.0
GCA_001658105.1,Rhizopogon vinicolor,AM-OR11-026,80600,PRJNA196085,36102320,33087,Rhivi1
GCA_002995295.1,Rhizopogon vulgaris,AM-UT12-125,36057,PRJNA436024,29517789,3688,UT12-125_Rhivul_1.0
GCA_024220505.1,Rhizopus arrhizus,Y5,64495,PRJNA814049,50257186,1791927,ASM2422050v1
GCA_003325435.1,Rhizopus azygosporus,CBS 357.93,86630,PRJNA418064,39022965,12567,Razy_CA
GCA_000149305.1,Rhizopus delemar,RA 99-880,936053,PRJNA13066,46087117,303659,RO3
GCF_002708625.1,Rhizopus microsporus,ATCC 52813,58291,PRJNA205957,25972395,69381,Rhimi1_1
GCA_000697035.1,Rhizopus stolonifer,B9770,4846,PRJNA184886,38025998,23193,RhiStoB9770-1.0
GCA_015501585.1,Rhodocollybia butyracea,AH 40177,206335,PRJNA333300,96282412,155419,Rhobut1_1
GCF_022264815.1,Rhodofomes roseus,CIRM-BRFM 1785,34475,PRJNA444024,38369625,1142371,Fomros1
GCA_920104245.1,Rhodotorula babjevae,CBS 7808,86837,PRJEB48745,21862387,1067634,Hybrid genome assembly
GCA_006352295.1,Rhodotorula diobovata,UCD-FST 08-225,5288,PRJNA473833,21142622,82556,UMAN_Rdio_1.0
GCA_015501985.1,Rhodotorula glutinis,ZHK,5535,PRJNA605146,22325519,963562,ASM1550198v1
GCF_001329695.1,Rhodotorula graminis,WP1,29898,PRJNA32711,21013998,167431,Rhoba1_1
GCA_019926025.1,Rhodotorula kratochvilovae,YM25235,86836,PRJNA739038,23718404,1067950,ASM1992602v1
GCA_003055205.1,Rhodotorula mucilaginosa,JGTA-S1,5537,PRJNA393004,20219822,665225,ASM305520v1
GCA_005281665.1,Rhodotorula paludigena,CM33,86838,PRJNA491831,20655447,371695,ASM528166v1
GCA_021654155.1,Rhodotorula sp. CC01,CC01,2909583,PRJNA796258,19925548,325180,ASM2165415v1
GCA_005059875.1,Rhodotorula sp. CCFEE 5036,CCFEE 5036,1965284,PRJNA342238,19072598,256314,ASM505987v1
GCA_001914285.1,Rhodotorula sp. FNED7-22,FNED7-22,1928479,PRJNA354502,16339983,5458,FNED7-bin-22
GCA_001541205.1,Rhodotorula sp. JG-1b,JG-1b,1305733,PRJNA195770,19393393,280417,Rhosp1
GCA_023628275.1,Rhodotorula sp. M30-05A-2,M30-05A-2,2939542,PRJNA833221,20224578,78061,ASM2362827v1
GCA_023628235.1,Rhodotorula sp. S30-09,S30-09,2939543,PRJNA833221,18521032,379641,ASM2362823v1
GCA_019059545.1,Rhodotorula sp. VS67,VS67,2834069,PRJNA727621,20263449,350365,ASM1905954v1
GCA_009806315.1,Rhodotorula sp. ZM1,ZM1,2302991,PRJNA486254,19201912,178286,ASM980631v1
GCA_002922495.1,Rhodotorula taiwanensis,MD1149,741276,PRJNA352283,19568495,345821,ASM292249v1
GCF_000320785.1,Rhodotorula toruloides,NP11,5286,PRJNA169538,20223942,163970,RHOziaDV1.0
GCA_900074905.1,Rhynchosporium agropyri,04CH-RAC-A.6.1,914238,PRJEB12900,52477121,127091,version 1
GCA_900074885.1,Rhynchosporium commune,UK7,914237,PRJEB12897,55639110,274555,version 1
GCA_900074895.1,Rhynchosporium secalis,02CH4-6a.1,38038,PRJEB12899,49411302,55015,version 1
GCA_000467735.1,Rhytidhysteron rufulum,CBS 306.38,37885,PRJNA81799,39856753,26865,ASM46773v1
GCA_004355085.1,Rickenella mellea,SZMC22713,50990,PRJNA334780,45069463,121169,Ricmel1
GCA_021209875.1,Rosellinia necatrix,R18_UHMW+HMW,77044,PRJNA727191,49113603,5164013,ASM2120987v1
GCA_022497145.1,Rostrohypoxylon terebratum,CBS 119137,392036,PRJNA567568,37279361,193892,Roster1
GCA_022813625.1,Roussoella neopustulans,FJI-L9-BK-P1,1538327,PRJNA800051,38797400,711984,ASM2281362v1
GCA_000442015.1,Rozella allomycis,CSF55,281847,PRJNA81749,11859274,48693,Rozella_k41_t100
GCA_023509875.1,Rugonectria rugulosa,CBS 126565,144049,PRJNA826071,46955649,32977,ASM2350987v1
GCA_018221805.1,Rugosomyces carneus,D47,1611796,PRJNA417766,58963700,2755,ASM1822180v1
GCA_011316305.1,Rusavskia elegans,YAF01,88742,PRJNA511131,44317579,385707,ASM1131630v1
GCA_003313715.1,Russula abietina,MG143,482377,PRJNA454572,53599711,8918,ASM331371v1
GCA_003313875.1,Russula aff. compacta,MG44,2017508,PRJNA454572,75580499,7467,ASM331387v1
GCA_022496225.1,Russula aff. rugulosa BPL654,BPL654,1897646,PRJNA340738,43452339,106850,Rusrug1
GCA_022496215.1,Russula brevipes,BPL707,98861,PRJNA331553,48529157,153050,Rusbre1
GCA_022376555.1,Russula compacta,BPL669,40490,PRJNA345704,45678814,135989,Ruscom1
GCA_022376545.1,Russula dissimulans,BPL704,258981,PRJNA331554,44689478,288528,Rusdis1
GCA_015178925.1,Russula emetica,Prilba,152958,PRJNA572472,55121418,533037,Ruseme1
GCA_003316565.1,Russula foetens,MG47,131541,PRJNA454572,49881810,9369,ASM331656v1
GCA_022884055.1,Russula griseocarnosa,E138,466936,PRJNA719232,50605217,337215,ASM2288405v1
GCA_003316425.1,Russula lepida,MG46,152963,PRJNA454572,41450637,26376,ASM331642v1
GCA_015178965.1,Russula ochroleuca,Prilba,152965,PRJNA460404,44738512,1153059,Rusoch1
GCA_003313725.1,Russula sp. MG48,MG48,2175969,PRJNA454572,64797397,11867,ASM331372v1
GCA_022376525.1,Russula vinacea,BPL710,517384,PRJNA345707,43280073,178990,Rusvin1
GCA_003316435.1,Russula virescens,MG14,71688,PRJNA454572,64394182,28322,ASM331643v1
GCA_002946425.1,Rutstroemia sp. NJR-2017a BBW,NJR-2017a BBW,2070414,PRJNA389323,41919240,1238013,ASM294642v1
GCA_002946415.1,Rutstroemia sp. NJR-2017a BVV2,NJR-2017a BVV2,2070413,PRJNA389323,43401613,973512,ASM294641v1
GCA_002946385.1,Rutstroemia sp. NJR-2017a WRK4,NJR-2017a WRK4,2070412,PRJNA389323,42311284,459069,ASM294638v1
GCA_000812895.1,Rutstroemia sydowiana,CBS 115975,54687,PRJNA254410,51994176,14699,ASM81289v1
GCA_022345705.1,Sabuloglossum arenarium,OHW4XY2QZN,1265596,PRJNA481554,27198445,45306,ASM2234570v1
GCA_010015785.1,Saccharata proteae,CBS 121410,131308,PRJNA196072,31432921,136689,Sacpr1
GCA_019431265.1,Saccharomyces bayanus,FM677,4931,PRJNA741321,12163509,913400,ASM1943126v1
GCA_001413975.1,Saccharomyces boulardii (nom. inval.),unique28,252598,PRJNA285730,12001065,909172,ASM141397v1
GCA_009665555.1,Saccharomyces cerevisiae x Saccharomyces eubayanus,yHQL630,1684324,PRJNA522928,22997708,128729,ASM966555v1
GCA_009667055.1,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces kudriavzevii x Saccharomyces uvarum,yHQL563,2528333,PRJNA522928,30151025,182305,ASM966705v1
GCA_009666275.1,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum,yHAB34,1470621,PRJNA522928,24616105,51430,ASM966627v1
GCA_009665985.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii,yHQL621,332112,PRJNA522928,18605440,126721,ASM966598v1
GCA_009666465.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces eubayanus,yHQL560,2528332,PRJNA522928,25461532,131371,ASM966646v1
GCA_013180725.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces uvarum,CBS 2834,1431717,PRJNA522928,27077808,50496,ASM1318072v1
GCA_013180185.1,Saccharomyces cerevisiae x Saccharomyces uvarum,Muri,489137,PRJNA522928,22945418,62871,ASM1318018v1
GCF_001298625.1,Saccharomyces eubayanus,FM1318,1080349,PRJNA243390,11670174,197643,SEUB3.0
GCA_009666385.1,Saccharomyces eubayanus x Saccharomyces uvarum,yHQL555,1911678,PRJNA522928,11947418,284335,ASM966638v1
GCA_900290405.1,Saccharomyces jurei,,1987369,PRJEB24816,11833026,738741,SacJureiUoM1
GCA_003327635.1,Saccharomyces kudriavzevii,CR85,114524,PRJNA480800,11759279,862320,ASM332763v1
GCA_000166975.1,Saccharomyces mikatae,IFO 1815,114525,PRJNA374,11470251,20026,ASM16697v1
GCF_002079055.1,Saccharomyces paradoxus,CBS432,27291,PRJEB7245,12021328,835812,ASM207905v1
GCA_011022315.1,Saccharomyces pastorianus,CBS 1483,27292,PRJNA522669,22966002,812113,ASM1102231v1
GCA_002375215.1,Saccharomyces sp. M14,M14,1337648,PRJNA349105,22766700,570571,ASM237521v1
GCA_019953615.1,Saccharomyces uvarum,CBS 7001,230603,PRJNA753102,11968998,836618,ASM1995361v1
GCA_023628935.1,Saccharomycetales sp. PK3305,PK3305,2939544,PRJNA833221,12338913,770310,ASM2362893v1
GCA_023628915.1,Saccharomycetales sp. Y4102,Y4102,2939545,PRJNA833221,10698156,322756,ASM2362891v1
GCF_020623625.1,Saccharomycodes ludwigii,NBRC 1722,36035,PRJNA28063,12500424,1676928,UHD_SCDLUD_16
GCA_003705375.1,Saccharomycopsis capsularis,NRRL Y-17639,36036,PRJNA429441,17823225,237396,ASM370537v1
GCA_010994405.1,Saccharomycopsis crataegensis,CBS 6447,43959,PRJNA251344,15370449,95642,ASM1099440v1
GCA_002564245.1,Saccharomycopsis fermentans,CBS 7830,53486,PRJNA251344,14461413,319186,ASM256424v1
GCA_001936155.1,Saccharomycopsis fibuligera,KPH12,4944,PRJNA295615,19567216,3000806,KPH12
GCA_001936135.1,Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera,KJJ81,1725355,PRJNA295614,38516460,3014088,KJJ81
GCA_002564235.1,Saccharomycopsis fodiens,CBS 8332,1305767,PRJNA251344,14948151,533110,ASM256423v1
GCA_004014935.1,Saccharomycopsis malanga,KCN26,44092,PRJNA421856,16778506,3137114,ASM401493v1
GCA_010994365.1,Saccharomycopsis schoenii,CBS 7425,44080,PRJNA251344,13790995,255623,ASM1099436v1
GCA_020342235.1,Saccharomycopsis sp. TF-2021a,GUCC 202006,2826930,PRJNA721835,14148124,1822654,ASM2034223v1
GCA_002895615.1,Saccharomycopsis sp. UWO(PS) 91-127.1,UWO(PS) 91-127.1,1504575,PRJNA251344,12192213,418369,Sspec
GCF_001661265.1,Saitoella complicata,NRRL Y-17804,5606,PRJNA62119,14136186,289829,Saico1
GCA_003942215.1,Saitozyma podzolica,DSM 27192,1890683,PRJNA506379,29888215,1066819,ASM394221v1
GCA_001600855.1,Saitozyma sp. JCM 24511,JCM 24511,1639000,PRJDB3556;PRJDB3825,28180937,257002,JCM_24511_assembly_v001
GCA_000697495.1,Saksenaea oblongispora,B3353,931867,PRJNA211918,40754320,109323,SakOblB3353-1.0
GCA_000697055.1,Saksenaea vasiformis,B4078,90258,PRJNA184887,42502389,79983,SakVasB4078-1.0
