ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_025677895.1,Podila humilis,PMI 1414,64523,PRJNA365026,36204870,118088,Morhum1
GCA_016098005.1,Podila minutissima,AD069,64525,PRJNA340852,39396580,30349,UCR_MminAD069_1.0
GCA_000739165.1,Podila verticillata NRRL 6337,NRRL 6337,1069443,PRJNA167910;PRJNA20603;PRJNA71873,41854149,2912254,Mort_vert_NRRL_6337_V1
GCA_022627015.3,Podosphaera aphanis,DRCT72020,79252,PRJNA744412,55590652,11427,DRCT72020_v2
GCA_030378345.1,Podosphaera fusca,ZM-2022-MT899186,62727,PRJNA976089,156824485,20699482,ASM3037834v1
GCA_055796225.1,Podosphaera leucotricha,P112020,79249,PRJNA744412,48939797,20226,P112020
GCA_028751805.1,Podosphaera xanthii,YZU573,135283,PRJNA913294,152748770,6916385,YZU_CsPM_1.2
GCF_000226545.1,Podospora anserina S mat+,S mat+,515849,PRJNA12954,34718894,2427336,ASM22654v1
GCA_033675105.1,Podospora appendiculata,CBS 314.62,314037,PRJNA371215,39954210,11237682,Podap1
GCA_033296905.1,Podospora australis,PSN309,1536484,PRJNA953068,37782204,228406,Podaus1
GCF_035222275.1,Podospora bellae-mahoneyi,CBS 112042,2093777,PRJNA685103,34330348,4041613,CBS112042p_1.0
GCA_017354895.1,Podospora comata,Wa139-,48703,PRJNA523441,34474293,4603841,ASM1735489v1
GCA_030685255.1,Podospora conica,SC1-Ups,261694,PRJNA953072,45272810,376966,Schcon1
GCA_033439775.1,Podospora didyma,CBS 232.78,330526,PRJNA370046,48328886,4670901,Poddi1
GCA_033297215.1,Podospora fimiseda,CBS 990.96,252190,PRJNA953071,36304237,180942,Podfim1
GCF_035222485.1,Podospora pseudoanserina,CBS 124.78,2609844,PRJNA685103,34828952,4722338,CBS124.78p_1.0
GCF_035222375.1,Podospora pseudocomata,CBS 415.72m,2093779,PRJNA685103,34981282,4138304,CBS415.72m_1.0
GCF_035222475.1,Podospora pseudopauciseta,CBS 411.78,2093780,PRJNA685103,36064112,4347980,CBS411.78m_1.0
GCA_027943155.1,Podospora tetraspora,CBS815.71-sp3,343501,PRJNA882797,32875300,4237328,CBS815.71-sp3
GCA_964254765.1,Polyblastidium hypoleucum,,216834,PRJEB77567,29167719,18237,public_SRR14722133_metabat2_bin.2
GCA_964257495.1,Polyblastidium squamulosum,,2294038,PRJEB77567,30760831,20678,public_SRR14722017_metabat2_bin.2
GCA_010093785.1,Polychaeton citri CBS 116435,CBS 116435,1314669,PRJNA196013,27207581,280913,Polci1
GCF_025602895.1,Polychytrium aggregatum,JEL109,110093,PRJNA346301,64917104,389128,Polagg1_1
GCA_010093805.1,Polyplosphaeria fusca,CBS 125425,682080,PRJNA245626,37009770,180826,Polfu1
GCA_052150595.1,Polyporus arcularius,NIBRFGC000143418,5639,PRJNA1306096,57876726,3910527,ASM5215059v1
GCA_024305745.1,Polyporus tsugae,CCMJ4178,2075311,PRJNA733861,43132016,3159178,ASM2430574v1
GCA_046127145.1,Polyporus umbellatus,PuF2_SS1,158314,PRJNA1153740,71684542,5024974,IMPLAD_Poum_PuF2_ss1
GCA_027604665.2,Polyrhizophydium stewartii,JEL0888,2732419,PRJNA629982,31203426,350379,UCR_PsJEL0888_ONT_1.0
GCA_002573605.1,Polytolypa hystricis UAMH7299,UAMH7299,1447883,PRJNA179100;PRJNA234736,34692036,135694,Poly_hyst_7299_V1
GCA_964256445.1,Porina heterospora,,1567537,PRJEB77567,22677464,10985,public_SRR14721971_concoct_merged.0
GCA_051903645.1,Porodaedalea mongolica,Dai 20809,2651638,PRJNA1232978,47712361,1898451,ASM5190364v1
GCA_002794775.1,Porodaedalea pini,BCRC 35384,108901,PRJNA380037,53307688,569242,PPIT.v3
GCA_051903625.1,Porodaedalea schrenkianae,Dai 20232,2944601,PRJNA1232978,50176624,1196714,ASM5190362v1
GCA_900155495.1,Porogramme epimiltina,,81058,PRJEB11981,46180263,58906,Tinctoporellus_epimiltinus_RS1
GCA_022579005.1,Poronia punctata,CBS 180.79,101475,PRJNA583847,47990914,138028,Porpun1
GCA_038091315.1,Porphyrellus cyaneotinctus,MICH12342,2713060,PRJNA1022813,53289339,15594,MICH12342-Tylopilus-cyaneotinctus
GCA_964256365.1,Porpidia albocaerulescens,,168922,PRJEB77567,29695316,13599,public_SRR14721948_concoct_merged.0
GCA_964254925.1,Porpidia contraponenda,,262917,PRJEB77567,28137239,12858,public_SRR14722064_metabat2_bin.6
GCA_964255105.1,Porpidia crustulata,,40597,PRJEB77567,22900309,11097,public_SRR14722050_metabat2_bin.2
GCA_964257605.1,Porpidia macrocarpa,,262916,PRJEB77567,28605651,16848,public_SRR14722049_concoct_bin.8
GCA_964257625.1,Porpidia subsimplex,,2840250,PRJEB77567,26374195,14753,public_SRR14721941_concoct_bin.5
GCA_951640195.1,Porpolomopsis calyptriformis,,1398758,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB61698;PRJEB62198;PRJNA533106,33460502,2289695,gfPorCaly1.1
GCF_002117355.1,Postia placenta MAD-698-R-SB12,MAD-698-R-SB12,670580,PRJNA205990,42452888,2104516,PosplRSB12_1
GCA_025526995.1,Powellomyces hirtus,BR81,109895,PRJNA460973,29428253,1016081,Powhir1
GCF_900007245.1,Priceomyces carsonii,CBS4050,28549,PRJEB9495,11764505,1791061,AQF_AC_PRJEB9495_v1
GCA_030574375.1,Priceomyces castillae,NRRL Y-7501,45501,PRJNA736342,10619056,341274,ASM3057437v1
GCA_030574455.1,Priceomyces fermenticarens,NRRL Y-17321,45549,PRJNA736342,11039384,301382,ASM3057445v1
GCA_001599895.1,Priceomyces haplophilus,JCM 1635,45502,PRJDB3556;PRJDB3667,10517128,1142060,JCM_1635_assembly_v001
GCA_030570455.1,Priceomyces medius,NRRL Y-7122,45504,PRJNA736342,11068445,1072194,ASM3057045v1
GCA_031081885.1,Priceomyces melissophilus,ZIM 1115,27298,PRJNA941170,10700938,599050,ZIM1115
GCA_002335605.1,Prillingera fragicola,JCM 1530,181175,PRJDB5902,20263689,1928959,JCM_1530_v001
GCA_003988795.1,Proliferodiscus dingleyae,D683,2283848,PRJNA487672,34013099,929377,ASM398879v1
GCA_964256915.1,Protoblastenia rupestris,,258902,PRJEB77567,22566314,17468,public_SRR14722312_concoct_bin.10
GCA_003568695.1,Protomyces arabidopsidicola,C29,1882900,PRJNA486901,11927991,449717,ASM356869v1
GCA_003717255.1,Protomyces gravidus,NRRL Y-17093,42469,PRJNA486711,11531250,228139,ASM371725v1
GCA_003717155.1,Protomyces inouyei,NRRL YB-4354,27332,PRJNA486715,12933910,213706,ASM371715v1
GCA_003717165.1,Protomyces inundatus,NRRL Y-6349,27333,PRJNA486783,14088234,132695,ASM371716v1
GCF_002105105.1,Protomyces lactucae-debilis,12-1054,2754530,PRJNA330697,12928838,565986,Prola1
GCA_003717175.1,Protomyces macrosporus,NRRL Y-12879,48147,PRJNA486796,13095064,327603,ASM371717v1
GCA_003717275.1,Protomyces pachydermus,NRRL YB-4355,48148,PRJNA486895,12007681,294752,ASM371727v1
GCA_051997475.1,Psathyrella hymenocephala,22TF01218,415557,PRJNA1223616,57418665,4508709,ASM5199747v1
GCA_964255465.1,Pseudephebe minuscula,,235870,PRJEB77567,28225289,118960,private_VT22_concoct_bin.7
GCA_964254705.1,Pseudevernia cladonia,,88744,PRJEB77567,31560669,22811,public_SRR14722129_metabat2_bin.3
GCA_051942225.1,Pseudevernia consocians,LIQ198PSCO,136281,PRJNA991097,37697460,150681,KEW_Psco
GCA_022315425.1,Pseudevernia furfuracea,Pfur_oli_TBG_2151,136282,PRJNA764874,38176621,1566434,Pfur_oli_TBG_2151
GCA_038089375.1,Pseudoaustroboletus valens,TRTC168382,1643523,PRJNA1022813,63550026,1258,SWK209-Pseudoaustroboletus-valens
GCA_046199015.1,Pseudocercospora abelmoschi,Cer 86-18,438358,PRJNA1175873,31901002,1508669,ASM4619901v1
GCA_013365205.1,Pseudocercospora cruenta,Pscow-1,179343,PRJNA613165,55619008,213878,ASM1336520v1
GCA_003666085.1,Pseudocercospora crystallina,XJS617,131340,PRJNA482514,36952682,378672,ASM366608v1
GCA_001578235.1,Pseudocercospora eumusae,CBS 114824,321146,PRJNA289096,47119461,112124,ASM157823v1
GCF_000340215.1,Pseudocercospora fijiensis CIRAD86,CIRAD86,383855,PRJNA19049,74141167,5901819,Mycfi2
GCA_014298035.1,Pseudocercospora fuligena,CBS 109729,685502,PRJNA627565,50525800,407608,ASM1429803v1
GCA_012978405.1,Pseudocercospora macadamiae,BRIP 55526,529468,PRJNA594214,40070143,608373,ASM1297840v1
GCA_001578225.1,Pseudocercospora musae,CBS 116634,113226,PRJNA289098,60439160,43667,ASM157822v1
GCA_000504365.2,Pseudocercospora pini-densiflorae CBS 125139,CBS 125139,1367541,PRJNA212512,43513371,78968,ASM50436v2
GCA_016165855.1,Pseudocercospora ulei,GCL012,1740738,PRJNA661960,93730151,2827303,IBUN_P_ulei_V1
GCA_026120125.1,Pseudocercospora vitis,HUCC 2361,337446,PRJNA827019,30951520,585268,ASM2612012v1
GCA_022814125.1,Pseudocyphellaria aurata,Werth ST10-01b,169141,PRJNA795879,42928881,74990,ASM2281412v1
GCA_036873115.1,Pseudodiploospora longispora,2022051405-3,1718849,PRJNA1045383,34895829,391252,ASM3687311v1
GCA_040804125.1,Pseudodiscina melaleucoides,MICH352039,44623,PRJNA994929,41318832,135227,ASM4080412v1
GCA_029641185.1,Pseudofabraea citricarpa,WZ-H,1664388,PRJNA911022,44005115,1487330,ASM2964118v1
GCA_045529405.1,Pseudofusicolla belgica,CBS 147301,2954774,PRJNA1161992,37177651,96244,TL_PB_CBS147301
GCA_048593815.1,Pseudogymnoascus australis,UA-032-E,3342545,PRJNA1211025,37254395,1907110,ASM4859381v1
GCF_001641265.1,Pseudogymnoascus destructans,20631-21,655981,PRJNA276926,35818201,1168637,ASM164126v1
GCA_049639615.1,Pseudogymnoascus irelandiae,273ASP01,3369677,PRJNA1084838,32263230,237885,Pire
GCA_001630605.1,Pseudogymnoascus pannorum,ATCC 16222,79858,PRJNA299331,30473340,266187,ASM163060v1
GCA_049639715.1,Pseudogymnoascus ramosus,420ASP,3369678,PRJNA1084838,33393981,109045,Pram
GCA_049639655.1,Pseudogymnoascus russus,99ASP01,3369679,PRJNA1084838,33440776,257111,Prus
GCF_001662655.1,Pseudogymnoascus verrucosus,UAMH 10579,342668,PRJNA276926,30174856,446342,ASM166265v1
GCA_003049395.1,Pseudohalonectria lignicola,M95,42149,PRJNA438993,41649530,103568,ASM304939v1
GCA_054856435.1,Pseudohumicola pulvericola,GL11F02,2831505,PRJNA1196341,35198056,440345,ASM5485643v1
GCA_024364755.1,Pseudohyphozyma bogoriensis,ATCC 18809,106002,PRJNA814273,25859341,159754,ASM2436475v1
GCA_001432165.1,Pseudoloma neurophilia,MK1,146866,PRJNA206217,5248409,6148,ASM143216v1
GCF_002105095.1,Pseudomassariella vexata,CBS 129021,1141098,PRJNA330698,44711451,2561820,Pseve2
GCA_039545275.1,Pseudomicrostroma phylloplanum,JCM 9035,105771,PRJDB3556;PRJDB3654,17085242,973801,JCM_9035_assembly_v001
GCA_019022785.1,Pseudomonodictys pantanalensis,A73,2804201,PRJNA693007,45583259,73201,UFMT_Lindgomycetaceae_A73
GCA_003693545.1,Pseudonectria buxi,AR2414,1053252,PRJNA485774,27921820,296186,ASM369354v1
GCA_003693505.1,Pseudonectria foliicola,JAC18-02,1634538,PRJNA485774,28489897,281033,ASM369350v1
GCA_033297205.1,Pseudoneurospora amorphoporcata,CBS 626.80,241081,PRJNA953065,39983120,135197,Gelamo1
GCA_028028555.1,Pseudopestalotiopsis chinensis,AH-3-21*,1912844,PRJNA909932,51217406,2531931,ASM2802855v1
GCA_015881745.1,Pseudopestalotiopsis theae,CYF27,218556,PRJNA663031,50412300,1303041,ASM1588174v1
GCA_003868215.1,Pseudophaeomoniella oleicola,M24,1671306,PRJNA486708,27357770,341663,ASM386821v1
GCA_050657155.1,Pseudopithomyces chartarum,ICMP 24470,1892770,PRJNA1052122,41295090,2598038,Pchart_ICMP24470_1
GCA_026873275.1,Pseudopithomyces maydicus,SBW1,1921599,PRJNA868872,39434212,2330532,ASM2687327v1
GCA_050657215.1,Pseudopithomyces palmicola,ICMP 12878,1921600,PRJNA1052122,38892579,2251610,Pchart_ICMP12878_1
GCA_050657265.1,Pseudopithomyces toxicarius,ICMP 24442,3081760,PRJNA1052122,39243154,1789320,Pchart_ICMP24442_1
GCA_003313425.1,Pseudopyrenochaeta lycopersici,CRA-PAV_ER 1518,285811,PRJNA387405,62731430,1076669,ASM331342v1
GCA_022813475.1,Pseudopyrenochaeta terrestris,FJII-L10-SW-DR1,2078565,PRJNA800051,31041172,1297976,ASM2281347v1
GCA_031306065.1,Pseudopyricularia cyperi,Cr9010,1578920,PRJNA926786,35206045,18270,ASM3130606v1
GCA_031001725.1,Pseudopyricularia javanii,CrA8401,2801446,PRJNA926786,32715629,17480,ASM3100172v1
GCA_040803995.1,Pseudorhizina californica,MICH352088,265115,PRJNA994929,58336588,212816,ASM4080399v1
GCA_040803975.1,Pseudorhizina sphaerospora,WB0618,661103,PRJNA994929,57887148,179200,ASM4080397v1
GCA_964257285.1,Pseudosagedia cestrensis,,2840251,PRJEB77567,17433853,6320,public_SRR14721977_metabat2_bin.1
GCA_964255805.1,Pseudosagedia isidiata,,2488742,PRJEB77567,19589290,20479,public_SRR14722213_concoct_bin.9
GCA_043168785.1,Pseudosperma bulbosissimum,MR00491,696024,PRJNA1048439,57698640,4340,ASM4316878v1
GCA_043170695.1,Pseudosperma rimosum,MR00457,217425,PRJNA1048439,51614659,4308,ASM4317069v1
GCA_019804575.2,Pseudotulostoma volvatum,6Q3QHG6JMA,144541,PRJNA328806,57179449,33127,ASM1980457v2
GCA_040803465.1,Pseudoverpa anthracobia,ACD0563,2107762,PRJNA994929,40776142,223758,ASM4080346v1
GCF_010093815.1,Pseudovirgaria hyperparasitica,CBS 121739,470096,PRJNA245627,35440147,1577359,Psehy1
GCF_000417875.1,Pseudozyma flocculosa PF-1,PF-1,1277687,PRJNA185206,23305380,919919,Pflocc_1.0
GCF_000403515.1,Pseudozyma hubeiensis SY62,SY62,1305764,PRJDB993,18442938,445580,ASM40351v1
GCA_023212685.1,Pseudozyma pruni,CBS 10937,1652704,PRJNA816553,17871728,319176,ASM2321268v1
GCA_023212835.1,Pseudozyma thailandica,CBS 10006,203535,PRJNA816553,19672538,461922,ASM2321283v1
GCA_001736125.1,Pseudozyma tsukubaensis,NBRC 1940,5483,PRJNA325852,23769677,161943,ASM173612v1
GCA_040207355.1,Psilocybe allenii,FT_PsAlle-01_psal1,1234797,PRJNA1013220,75623176,113222,EGAP_PsAll_1
GCA_023853785.1,Psilocybe azurescens,FSU 13761,93624,PRJNA779034,71449623,162450,Pazu_FSU_13761_1.0
GCA_040207415.1,Psilocybe caeruleorhiza,160500191_JJPCAE-M_D4_1,3027140,PRJNA1013220,59770098,64270,EGAP_PsCrl_1
GCF_017499595.1,Psilocybe cubensis,MGC-MH-2018,181762,PRJNA700437,46389424,3624129,MGC_Penvy_1
GCA_002938375.1,Psilocybe cyanescens,2631,93625,PRJNA387735,47465408,55055,Psicy2
GCA_051997275.1,Psilocybe keralensis,ZRL20210360C,2010955,PRJNA1223616,46008605,3164525,ASM5199727v1
GCA_040207425.1,Psilocybe maluti,494175_JJUP-M_B1_3,3120211,PRJNA1013220,45751632,1649840,EGAP_PsGnd_1
GCA_023853805.1,Psilocybe mexicana,FSU 13617,891396,PRJNA779034,65236159,507670,Pmex_FSU_13617_1.0
GCA_056248485.1,Psilocybe samuiensis,WTU-F-055014,381285,PRJNA904752,36244082,7407,Psilocybe_samuiensis_WTU-F-055014
GCA_040207485.1,Psilocybe semilanceata,141588727_JJPSEM-M_A1_3,181775,PRJNA1013220,38605746,2734957,EGAP_PsSem_1
GCA_056248405.1,Psilocybe stuntzii,WTU-F-011520,71952,PRJNA904752,37463720,68284,ASM5624840v1
GCA_040804775.1,Psilocybe subaeruginosa,BRIP75296,181776,PRJNA977418,48560178,93718,ASM4080477v1
GCA_019904355.1,Psilocybe tampanensis,sample3,209853,PRJNA700437,46521012,21664,ASM1990435v1
GCA_040207405.1,Psilocybe zapotecorum,36797577_XRCPCJ01_C1_3,1418860,PRJNA1013220,58364877,173255,EGAP_PsZap_1
GCA_051942185.1,Psora crenata,LIQ215PSCR,258896,PRJNA991097,24764517,28517,KEW_Pscr
GCA_051942125.1,Psora testacea,LIQ108PROTE,258898,PRJNA991097,24299189,31564,KEW_Prte
GCA_900068985.1,Pterula multifida,,1617102,PRJEB8570,51834972,3697,Pterula_subulata-8
GCA_004369125.1,Pterulicium gracile,CBS 309.79,1884261,PRJNA333969,34769099,639293,Ptegra1
GCA_022814105.1,Ptychographa xylographoides,T1868,223409,PRJNA795879,25544166,343217,ASM2281410v1
GCA_019395275.1,Puccinia brachypodii,F-Fl,27343,PRJNA313246,90698075,7933,ASM1939527v1
GCA_002873125.1,Puccinia coronata f. sp. avenae,12SD80,200324,PRJNA398546,99159039,268263,ASM287312v1
GCF_000149925.1,Puccinia graminis f. sp. tritici CRL 75-36-700-3,CRL 75-36-700-3,418459,PRJNA18535,88644628,964966,ASM14992v1
GCA_007896445.1,Puccinia hordei,560,27345,PRJNA495764,206919034,405324,ASM789644v1
GCA_001624995.1,Puccinia horiana,SC2014G01,331382,PRJNA306202,66403143,2551593,ASM162499v1
GCA_004348175.1,Puccinia novopanici,Ard-01,1904429,PRJNA507656,99934463,13091,PNOVO_Noble_KM
GCA_025617555.3,Puccinia polysora,GD1913,684837,PRJNA881038,1711118552,53962258,ASM2561755v3
GCA_050655635.1,Puccinia silphii,20SaKS_TLI001,2065218,PRJNA1248583,37500256,2158273,ASM5065563v1
GCA_001263375.1,Puccinia sorghi,RO10H11247,27349,PRJNA277993,99534058,19078,ASM126337v1
GCF_021901695.1,Puccinia striiformis f. sp. tritici,134E16A+17+33+,168172,PRJNA749614;PRJNA765334,89491239,4700190,Pst134E36_v1_pri
GCF_026914185.1,Puccinia triticina,Pt15,208348,PRJNA848635;PRJNA879760,122823596,7485535,ASM2691418v1
GCA_038089795.1,Pulchroboletus neoregius,NY575842,1282274,PRJNA1022813,63860144,1612,NY575842-Boletus-neoregius
GCA_038089395.1,Pulveroboletus frians,UT-M0002064,3095522,PRJNA1022813,54376365,9858,SB01-Pulveroboletus-frians
GCA_038090235.1,Pulveroboletus ravenelii,NY2072397,80668,PRJNA1022813,51111706,22598,NY2072397-Pulveroboletus-ravenelii
GCA_038089355.1,Pulveroboletus ridleyi,TRTC168367,2015389,PRJNA1022813,69472815,2311,SWK188-Pulveroboletus-cf-ridleyi
GCA_964256225.1,Punctelia appalachensis,,1803809,PRJEB77567,30569428,14468,public_SRR14722169_metabat2_bin.6
GCA_964254955.1,Punctelia caseana,,797090,PRJEB77567,35374370,107309,private_VT16_concoct_bin.11
GCF_000264995.1,Punctularia strigosozonata HHB-11173 SS5,HHB-11173 SS5,741275,PRJNA52407,34171901,2122796,Punctularia_strigosozonata_v1.0
GCA_029168975.1,Purpureocillium lavendulum,YMF1.00683,1247861,PRJNA916066,46132948,4202612,ASM2916897v1
GCF_023168085.1,Purpureocillium lilacinum,CBS 284.36,33203,PRJDB10251,38571925,5265813,PurlilCBS_1.0
GCF_022605165.1,Purpureocillium takamizusanense,PT3,2060973,PRJNA685267,35574015,3094299,ASM2260516v1
GCA_022814085.1,Puttea exsequens,T1888,2918520,PRJNA795879,25964033,473369,ASM2281408v1
GCA_026026765.1,Pycnora praestabilis,Spribille s.n. 21.07.2019/TS-e1952,1453791,PRJNA833438,24516431,466469,ASM2602676v1
GCA_958299125.1,Pyrenopeziza brassicae,,76659,PRJEB63635,73238495,3083431,Pyrenopeziza_brassicae_15WOSR64-SS1
GCA_012365135.1,Pyrenophora graminea,CBS 336.29,5028,PRJNA373892,32551844,28369,ASM1236513v1
GCA_000465215.2,Pyrenophora seminiperda CCB06,CCB06,1302712,PRJNA192591,32539172,1473690,Pysem1.0
GCA_014334815.1,Pyrenophora teres f. maculata,P-A14,97480,PRJNA417860,42027478,3807039,ASM1433481v1
GCF_003171515.1,Pyrenophora tritici-repentis,M4,45151,PRJNA315205,40738834,3658030,CUR_PTRM4_2.2
GCA_902806595.1,Pyrenopolyporus hunteri,MUCL 49339,1955263,PRJEB36696,40356773,2611040,PH
GCA_021030945.1,Pyrenula aspistea,KRB14,427130,PRJNA714743,39129714,359171,ASM2103094v1
GCA_021030905.1,Pyrenula massariospora,TSL107,1229178,PRJNA714927,37860306,1416161,ASM2103090v1
GCA_051942085.1,Pyrenula ochraceoflavens,LIQ179PYOC,2977754,PRJNA991097,33418913,278102,KEW_Pyoc
GCA_964255335.1,Pyrenula pseudobufonia,,271832,PRJEB77567,28894720,16216,public_SRR14722061_metabat2_bin.1
GCF_004355905.1,Pyricularia grisea,NI907,148305,PRJNA507314,44557582,5912490,PgNI
GCF_000002495.2,Pyricularia oryzae 70-15,70-15,242507,PRJNA13840,40979121,6606598,MG8
GCA_041721605.1,Pyricularia penniseti,JC-1,2173144,PRJNA1146787,41925553,6644237,FAFU-Ppen-JC-1-v1.0
GCF_004337985.1,Pyricularia pennisetigena,Br36,1578925,PRJNA507314,49117040,5438480,PpBr36
GCA_031211305.1,Pyricularia urashimae,UFVPY125,1960856,PRJNA926786,41265843,54836,ASM3121130v1
GCA_024516145.1,Pyronema domesticum,CBS 144463,47205,PRJNA556281,58392066,1468729,Pyrdom1
GCA_055755615.1,Pyronema omphalodes,CBS144459,337075,PRJNA1251119,61558890,2057851,ASM5575561v1
GCA_002794735.1,Pyrrhoderma lamaoense,FFPRI411162,2282106,PRJNA380038,30687398,1544635,PLAO.v2
GCA_002287475.2,Pyrrhoderma noxium,FFPRI411160,2282107,PRJNA377805,31444514,3409718,ASM228747v2
GCA_964256375.1,Pyrrhospora varians,,2841853,PRJEB77567,21879680,5543,public_SRR14721944_concoct_merged.0
GCA_964255475.1,Pyxine sorediata,,205639,PRJEB77567,28467715,22183,public_SRR14721990_metabat2_bin.6
GCA_027596845.1,Quaeritorhiza haematococci,JEL0916,2654861,PRJNA629978,48216127,11770,ASM2759684v1
GCA_004016185.1,Quambalaria eucalypti,CMW1101,363177,PRJNA507544,26219376,50473,ASM401618v1
GCA_052323555.1,Querciphoma carteri,CBS 105.91,1077356,PRJNA1226367,31764656,648004,ASM5232355v1
GCA_035927975.1,Rachicladosporium monterosium,CCFEE 5386,1507873,PRJNA666634,22095319,27692,ASM3592797v1
GCA_910592135.1,Racocetra fulgida,IN212,60492,PRJEB45340,295993657,4839,Racocetra_fulgida_IN212
GCA_910592285.1,Racocetra persica,MA461A,160502,PRJEB45340,353070320,2886,Racocetra_persica_MA461A
GCF_025331425.1,Radiomyces spectabilis,NRRL 2753,64574,PRJNA366636,30409402,1929393,Radspe1
GCA_002778245.1,Raffaelea albimanens,CBS 271.70,45341,PRJNA395605,39037733,5266749,ASM277824v1
GCA_002778195.1,Raffaelea ambrosiae,CBS 185.64,45346,PRJNA395605,40783827,3526127,ASM277819v1
GCA_002778165.1,Raffaelea arxii,CBS 273.70,45342,PRJNA395605,36823513,2198290,ASM277816v1
GCA_019925385.1,Raffaelea deltoideospora,VPRI43720,577119,PRJNA667796,30909371,416364,ASM1992538v1
GCA_964254555.1,Ramalina americana,,86786,PRJEB77567,24548484,17044,public_SRR14722031_metabat2_bin.3
GCA_964255135.1,Ramalina culbersoniorum,,86787,PRJEB77567,24008401,16301,public_SRR14722003_metabat2_bin.1
GCA_029948375.1,Ramalina farinacea,LIQ254RAFAR,258253,PRJNA890456,32742913,1546935,ASM2994837v1
GCA_003073195.1,Ramalina intermedia,YAF0013,86788,PRJNA416400,26246405,273318,RamPxa02_v1.0
GCA_964254825.1,Ramalina menziesii,,157171,PRJEB77567,24878815,95010,private_X11_metabat2_bin.10
GCA_001956345.1,Ramalina peruviana,YAF0012,475428,PRJNA358650,26990446,40431,RamPxa01_v1
GCA_964257245.1,Ramalina petrina,,2840254,PRJEB77567,22076511,14023,public_SRR14721962_metabat2_bin.6
GCA_965218175.1,Ramalina siliquosa,,56482,PRJEB40665;PRJEB43510;PRJEB43743;PRJEB43745;PRJEB84277;PRJEB87356;PRJNA533106,38980098,1990246,glRamSili2.1
GCA_964257405.1,Ramalina thrausta,,1234224,PRJEB77567,26420366,75784,private_X8_concoct_bin.23
GCA_015039355.1,Ramaria rubella,UT-36052-T,113071,PRJNA196021,105462249,229116,Ramac1
GCA_964341195.1,Ramariopsis corniculata,,749444,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB66384;PRJEB82710;PRJNA533106,47619182,3293648,gfRamCorn1.1
GCA_025201865.1,Ramicandelaber brevisporus,CBS 109374,304332,PRJNA251765,25531049,41156,Rambr1
GCA_002368545.1,Ramichloridium luteum,CPC 18961,508918,PRJNA328911,28140596,436524,ASM236854v1
GCA_004155245.1,Ramularia coccinea,ATCC 14700,475927,PRJNA510869,32744270,987502,ASM415524v1
GCF_900074925.1,Ramularia collo-cygni,URUG2,112498,PRJEB12938,32254922,1485682,version_1
GCA_002116395.1,Ramularia endophylla,CBS 113265,43215,PRJNA212508,41329147,58220,ASM211639v1
GCA_976913895.1,Ramularia vizellae,,1093211,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB96161;PRJEB97129;PRJNA533106,58097694,3231786,gdRamVize2.1
GCA_043513825.1,Ramulariopsis pseudoglycines,FELCC511_AJ029-2023,1873349,PRJNA1162073,77925363,2570697,FELCC511_AJ029-2023_1.1
GCA_963694915.1,Ramulispora sorghi f. maydis,,161743,PRJEB57575,3762726,9949,CB27_Tmax.45
GCF_041956645.1,Rasamsonia byssochlamydoides,NRRL 3658,89139,PRJNA1064965,29320293,299089,Rasby1
GCA_055762005.1,Rasamsonia columbiensis,R2A_F_01,1826649,PRJNA1251120,36753972,5384346,ASM5576200v1
GCF_000968595.1,Rasamsonia emersonii CBS 393.64,CBS 393.64,1408163,PRJNA222976,28248805,65650,ASM96859v1
GCF_035927965.1,Recurvomyces mirabilis,CCFEE 5264,574656,PRJNA666634,27128294,763235,ASM3592796v1
GCF_042764415.1,Remersonia thermophila,ATCC 22073,72144,PRJNA1064947,27414229,4451806,Remth1
GCA_038089835.1,Retiboletus flavoniger,NY354083,2182574,PRJNA1022813,82251159,5797,NY354083-Retiboletus-flavoniger
GCA_038093795.1,Retiboletus fuscus,TRTC157162,1775113,PRJNA1022813,102386041,2117,DLT08-087-Retiboletus-fuscus
GCA_003316065.1,Retiboletus ornatipes,MG30,1282276,PRJNA454572,29764564,20998,ASM331606v1
GCA_001557505.1,Reticulascus tulasneorum,NRRL18230,1028407,PRJNA309908,42868360,3787933,ASM155750v1
GCA_051996595.1,Rhamphoriopsis cuprea,MR4084,3414290,PRJNA1245676,37042691,569438,ASM5199659v1
GCA_051996575.1,Rhamphoriopsis denticulata,MR4102,3414291,PRJNA1245676,36477890,454288,ASM5199657v1
GCF_000835555.1,Rhinocladiella mackenziei CBS 650.93,CBS 650.93,1442369,PRJNA167910;PRJNA175043;PRJNA233315,32474431,3817196,Rhin_mack_CBS_650_93_V1
GCA_024082115.1,Rhinocladiella similis,Poitiers_1,319420,PRJNA847151,34259553,4787646,ASM2408211v1
GCA_051227325.1,Rhizina undulata,CMW412,44645,PRJNA1026127,77565334,21620,ASM5122732v1
GCA_964257585.1,Rhizocarpon geographicum,,88642,PRJEB77567,27286209,23006,public_SRR14722046_concoct_bin.7
GCA_964255705.1,Rhizocarpon subgeminatum,,1918518,PRJEB77567,28485352,24106,public_SRR14722165_concoct_bin.25
