ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_038090635.1,Rubroboletus satanas,MICH61460,5370,PRJNA1022813,46332505,11167,MICH61460-Boletus-satanas
GCA_041722355.1,Rubroboletus sp. TRTC157201,TRTC157201,3134614,PRJNA1022813,56731972,1207,DLT08-127-Boletus-sp
GCA_038093855.1,Rugiboletus extremiorientalis,TRTC161168,1603060,PRJNA1022813,77550435,2392,DLT08-049-Rugiboletus-extremiorientale
GCA_045529385.1,Rugonectria neobalansae,CBS 125120,1634500,PRJNA1161995,42405541,43180,TL_RN_CBS125120
GCA_023509875.1,Rugonectria rugulosa,CBS 126565,144049,PRJNA826071,46955649,56005,ASM2350987v1
GCA_018221805.1,Rugosomyces carneus,D47,1611796,PRJNA417766,58963700,3469,ASM1822180v1
GCA_011316305.1,Rusavskia elegans,YAF01,88742,PRJNA511131,44317579,385707,ASM1131630v1
GCA_003313715.1,Russula abietina,MG143,482377,PRJNA454572,53599711,10405,ASM331371v1
GCA_003313875.1,Russula aff. compacta,MG44,2017508,PRJNA454572,75580499,7961,ASM331387v1
GCA_964199335.1,Russula aff. farinipes,,3163303,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB63505;PRJEB77531;PRJNA533106,38985979,3734652,gfRusFari1.1
GCA_022496225.1,Russula aff. rugulosa BPL654,BPL654,1897646,PRJNA340738,43452339,106850,Rusrug1
GCA_022496215.1,Russula brevipes,BPL707,98861,PRJNA331553,48529157,153050,Rusbre1
GCA_022376555.1,Russula compacta,BPL669,40490,PRJNA345704,45678814,135989,Ruscom1
GCA_054948915.1,Russula decolorans,Maridalen,152956,PRJNA1081014,57038028,289313,ASM5494891v1
GCA_965112905.1,Russula delica,,111140,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB81383;PRJEB84402;PRJNA533106,49022622,4150534,gfRusDeli1.hap1.1
GCA_022376545.1,Russula dissimulans,BPL704,258981,PRJNA331554,44689478,288528,Rusdis1
GCA_025769875.1,Russula earlei,BPL698,71964,PRJNA571624,70012961,76523,Rusear1
GCA_015178925.1,Russula emetica,Prilba,152958,PRJNA572472,55121418,533037,Ruseme1
GCA_964330295.1,Russula faginea,,1033783,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB73401;PRJEB82110;PRJNA533106,41716408,4016879,gfRusFagi1.1
GCA_003316565.1,Russula foetens,MG47,131541,PRJNA454572,49881810,10290,ASM331656v1
GCA_975961605.1,Russula gracillima,,176794,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB96159;PRJEB96911;PRJNA533106,41361926,3993894,gfRusGrai3.1
GCA_022884055.1,Russula griseocarnosa,E138,466936,PRJNA719232,50605217,524947,ASM2288405v1
GCA_003316425.1,Russula lepida,MG46,152963,PRJNA454572,41450637,48226,ASM331642v1
GCA_964656355.1,Russula nigricans,,152964,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB77549;PRJEB83354;PRJNA533106,45011098,4241509,gfRusNigr1.hap2.1
GCA_015178965.1,Russula ochroleuca,Prilba,152965,PRJNA460404,44738512,1153059,Rusoch1
GCA_963926505.1,Russula olivacea,,152966,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB66241;PRJEB72126;PRJNA533106,38334703,3449110,gfRusOliv1.1
GCA_003313725.1,Russula sp. MG48,MG48,2175969,PRJNA454572,64797397,12618,ASM331372v1
GCA_965121685.1,Russula vesca,,152972,PRJEB40665;PRJEB43510;PRJEB43743;PRJEB43745;PRJEB75884;PRJEB85584;PRJNA533106,55098841,5040368,gfRusVesc1.hap1.1
GCA_022376525.1,Russula vinacea,BPL710,517384,PRJNA345707,43280073,178990,Rusvin1
GCA_042920275.1,Russula virescens,QTJ,71688,PRJNA975268,55567628,4889131,ASM4292027v1
GCA_002946425.1,Rutstroemia sp. NJR-2017a BBW,NJR-2017a BBW,2070414,PRJNA389323,41919240,1238013,ASM294642v1
GCA_002946415.1,Rutstroemia sp. NJR-2017a BVV2,NJR-2017a BVV2,2070413,PRJNA389323,43401613,973512,ASM294641v1
GCA_002946385.1,Rutstroemia sp. NJR-2017a WRK4,NJR-2017a WRK4,2070412,PRJNA389323,42311284,459069,ASM294638v1
GCA_000812895.1,Rutstroemia sydowiana,CBS 115975,54687,PRJNA254410,51994176,14699,ASM81289v1
GCA_022345705.2,Sabuloglossum arenarium,OHW4XY2QZN,1265596,PRJNA481554,32533234,49199,ASM2234570v2
GCA_010015785.1,Saccharata proteae CBS 121410,CBS 121410,1314787,PRJNA196072,31432921,934362,Sacpr1
GCA_918268255.1,Saccharomyces arboricola,yHDPN432,706196,PRJEB48264,11461381,894440,ZP960
GCF_000292725.1,Saccharomyces arboricola H-6,H-6,1160507,PRJNA88533,11547373,879294,SacArb1.0
GCA_019431265.1,Saccharomyces bayanus,FM677,4931,PRJNA741321,12163509,913400,ASM1943126v1
GCA_013180125.1,Saccharomyces bayanus NBRC1948,NBRC1948,1387711,PRJNA522928,11022916,524223,ASM1318012v1
GCA_000091065.2,Saccharomyces cerevisiae,S288C,4932,PRJNA13838,586761,316613,ASM9106v2
GCA_000182175.1,Saccharomyces cerevisiae AWRI1631,AWRI1631,545124,PRJNA30553,11176855,7704,ASM18217v1
GCA_000190195.1,Saccharomyces cerevisiae AWRI796,AWRI796,764097,PRJNA48559,11741670,565854,ScAWRI796_v01
GCA_000192455.1,Saccharomyces cerevisiae CBS 7960,CBS 7960,929587,PRJNA60391;PRJNA62061,12907892,65099,Saccharomyces_cerevisiae_CBS7960-2.0
GCA_000269885.1,Saccharomyces cerevisiae CEN.PK113-7D,CEN.PK113-7D,889517,PRJNA52955,11999059,918791,ASM26988v1
GCA_000192555.1,Saccharomyces cerevisiae CLIB215,CLIB215,464025,PRJNA60143;PRJNA62061,12438488,47217,Saccharomyces_cerevisiae_CLIB215-2.0
GCA_000192495.1,Saccharomyces cerevisiae CLIB324,CLIB324,929629,PRJNA60415;PRJNA62061,13436208,24472,Saccharomyces_cerevisiae_CLIB324-2.0
GCA_000209345.1,Saccharomyces cerevisiae CLIB382,CLIB382,947035,PRJNA60145;PRJNA62061,10255887,2711,Saccharomyces_cerevisiae_CLIB382-1.0
GCA_000218975.1,Saccharomyces cerevisiae EC1118,Lalvin EC1118,643680,PRJEA37863,11659512,776014,ASM21897v1
GCA_000234495.1,Saccharomyces cerevisiae EC9-8,EC9-8,1095001,PRJNA73985,12299848,541605,EC9-8_1.0
GCA_000192535.1,Saccharomyces cerevisiae FL100,FL100,947036,PRJNA60147;PRJNA62061,12415388,26506,Saccharomyces_cerevisiae_FL100-1.0
GCA_000190255.1,Saccharomyces cerevisiae FostersB,FostersB,764102,PRJNA48569,11514552,626897,ScFostersB_v01
GCA_000326005.1,Saccharomyces cerevisiae FostersO,FostersO,764101,PRJNA48567,11684932,195316,ScFostersO_v01
GCA_011393195.1,Saccharomyces cerevisiae I14,I14,947037,PRJNA60149;PRJNA62061,11813259,432645,ASM1139319v1
GCA_013368685.1,Saccharomyces cerevisiae IL-01,IL-01,471510,PRJNA60151;PRJNA62061,11596832,14860,ASM1336868v1
GCA_000508825.2,Saccharomyces cerevisiae IR-2,IR-2,1352824,PRJDB1382,11464794,513418,ScIR-2_assembly01
GCA_000182315.2,Saccharomyces cerevisiae JAY291,JAY291,574961,PRJNA32809,11460779,64336,ASM18231v2
GCA_000260735.2,Saccharomyces cerevisiae Kyokai no. 7,Kyokai no. 7,721032,PRJDA45827,12389166,902266,K7_1.0
GCA_001611835.1,Saccharomyces cerevisiae Lalvin L2056,Lalvin L2056,1144731,PRJNA82909,13854308,6190,ASM161183v1
GCA_000325965.1,Saccharomyces cerevisiae Lalvin QA23,Lalvin QA23,764098,PRJNA48561,11804088,182942,ScQA23_v01
GCA_000182075.2,Saccharomyces cerevisiae M22,M22,538975,PRJNA28815,11897761,347564,ASM18207v2
GCA_000365045.1,Saccharomyces cerevisiae M3707,M3707,1149757,PRJNA174688,11509707,683473,Saccharomyces_cerevisiae_M3707_v1.0
GCA_000365065.1,Saccharomyces cerevisiae M3836,M3836,1162671,PRJNA174689,11532651,573220,Saccharomyces_cerevisiae_M3836_v1.0
GCA_000365085.1,Saccharomyces cerevisiae M3837,M3837,1162672,PRJNA174690,11530290,684280,Saccharomyces_cerevisiae_M3837_v1.0
GCA_000365105.1,Saccharomyces cerevisiae M3838,M3838,1162673,PRJNA174691,11571570,683967,Saccharomyces_cerevisiae_M3838_v1.0
GCA_000365125.1,Saccharomyces cerevisiae M3839,M3839,1162674,PRJNA174692,11550170,683355,Saccharomyces_cerevisiae_M3839_v1.0
GCA_000756245.1,Saccharomyces cerevisiae M5,M5,1337645,PRJNA255314,11104164,2224,ASM75624v1
GCA_000508805.2,Saccharomyces cerevisiae NAM34-4C,NAM34-4C,1352823,PRJDB1381,11563513,406550,ScNAM34-4C_assembly01
GCA_013368665.1,Saccharomyces cerevisiae NC-02,NC-02,947038,PRJNA60169;PRJNA62061,10773514,11958,ASM1336866v1
GCA_001282415.1,Saccharomyces cerevisiae NRRL Y-12632,NRRL Y-12632,1330326,PRJNA201005,11408724,104818,Y-12632v1
GCA_000416405.1,Saccharomyces cerevisiae NY1308,NY1308,1331972,PRJNA202086,11514196,546517,S._cerevisiae_NY1308
GCA_000568295.1,Saccharomyces cerevisiae P283,P283,1177187,PRJNA161093,11405349,509916,P283
GCA_000568055.1,Saccharomyces cerevisiae P301,P301,1182968,PRJNA162717,11487077,548808,p301
GCA_905220315.1,Saccharomyces cerevisiae PE-2,,1220494,PRJEB31792,11938612,916454,ScPE_H4_f
GCA_000209265.1,Saccharomyces cerevisiae PW5,PW5,947039,PRJNA60181;PRJNA62061,11802364,393105,Saccharomyces_cerevisiae_PW5-1.0
GCA_000568005.1,Saccharomyces cerevisiae R008,R008,1182966,PRJNA162713,11579299,729960,R008
GCA_000568365.1,Saccharomyces cerevisiae R103,R103,1182967,PRJNA162715,11489728,375263,R103
GCA_000149365.1,Saccharomyces cerevisiae RM11-1a,RM11-1a,285006,PRJNA13674,11736985,795018,ASM14936v1
GCF_000146045.2,Saccharomyces cerevisiae S288C,S288C,559292,PRJNA43747,12071326,924431,R64
GCA_000151485.1,Saccharomyces cerevisiae Sigma1278b,Sigma1278b,658763,PRJNA39317,11945931,905115,ASM15148v1
GCA_000209365.1,Saccharomyces cerevisiae T7,T7,929585,PRJNA60387;PRJNA62061,11781395,476142,Saccharomyces_cerevisiae_T7-1.0
GCA_000209305.1,Saccharomyces cerevisiae T73,T73,471859,PRJNA60195;PRJNA62061,12435203,36287,Saccharomyces_cerevisiae_T73-1.0
GCA_000209285.1,Saccharomyces cerevisiae UC5,UC5,947040,PRJNA60197;PRJNA62061,11716503,356094,Saccharomyces_cerevisiae_UC5-1.0
GCA_000733235.3,Saccharomyces cerevisiae UFMG A-905,UFMG A-905,1434269,PRJNA230840,11430366,882501,ASM73323v3
GCA_000190235.1,Saccharomyces cerevisiae VL3,VL3,764100,PRJNA48565,11662230,656188,ScVL3_v01
GCA_000190215.1,Saccharomyces cerevisiae Vin13,Vin13,764099,PRJNA48563,11667470,700638,ScVIN13_v01
GCA_000292815.1,Saccharomyces cerevisiae W303,W303,580240,PRJNA83445,12067325,924303,ASM29281v1
GCA_011393115.1,Saccharomyces cerevisiae WE372,WE372,466209,PRJNA60199;PRJNA62061,12427767,401099,ASM1139311v1
GCA_000192375.1,Saccharomyces cerevisiae Y10,Y10,462210,PRJNA60201;PRJNA62061,14267286,22204,Saccharomyces_cerevisiae_Y10-2.0
GCA_011393275.1,Saccharomyces cerevisiae Y12,Y12,471861,PRJNA60203;PRJNA62061,11700371,458859,ASM1139327v1
GCA_011393125.1,Saccharomyces cerevisiae Y9,Y9,462209,PRJNA60205;PRJNA62061,13580001,24467,ASM1139312v1
GCA_000975645.3,Saccharomyces cerevisiae YJM1078,YJM1078,1296266,PRJNA183131,11775580,907409,Sc_YJM1078_v1
GCA_000975675.2,Saccharomyces cerevisiae YJM1083,YJM1083,1292971,PRJNA188959,12378927,923843,Sc_YJM1083_v1
GCA_000975705.2,Saccharomyces cerevisiae YJM1129,YJM1129,1293430,PRJNA189300,13001632,903327,Sc_YJM1129_v1
GCA_000976695.3,Saccharomyces cerevisiae YJM1133,YJM1133,1294333,PRJNA189881,12033727,901770,Sc_YJM1133_v1
GCA_000976725.3,Saccharomyces cerevisiae YJM1190,YJM1190,1294334,PRJNA189882,12817525,902060,Sc_YJM1190_v1
GCA_000976755.2,Saccharomyces cerevisiae YJM1199,YJM1199,1294335,PRJNA189883,12210440,900262,Sc_YJM1199_v1
GCA_000976785.2,Saccharomyces cerevisiae YJM1202,YJM1202,1294336,PRJNA189884,12419198,912629,Sc_YJM1202_v1
GCA_000976815.3,Saccharomyces cerevisiae YJM1208,YJM1208,1294337,PRJNA189885,12975104,903091,Sc_YJM1208_v1
GCA_000976845.3,Saccharomyces cerevisiae YJM1242,YJM1242,1294338,PRJNA189886,12079013,894781,Sc_YJM1242_v1
GCA_000976875.3,Saccharomyces cerevisiae YJM1244,YJM1244,1294339,PRJNA189887,12584178,911385,Sc_YJM1244_v1
GCA_000976905.2,Saccharomyces cerevisiae YJM1248,YJM1248,1294340,PRJNA189888,12439711,924574,Sc_YJM1248_v1
GCA_000976935.2,Saccharomyces cerevisiae YJM1250,YJM1250,1294341,PRJNA189889,12398317,1026598,Sc_YJM1250_v1
GCA_000976965.3,Saccharomyces cerevisiae YJM1252,YJM1252,1294342,PRJNA189890,12483672,929116,Sc_YJM1252_v1
GCA_000976995.2,Saccharomyces cerevisiae YJM1273,YJM1273,1294343,PRJNA189891,12462387,910208,Sc_YJM1273_v1
GCA_000977025.2,Saccharomyces cerevisiae YJM1304,YJM1304,1294344,PRJNA189892,12285458,913052,Sc_YJM1304_v1
GCA_000977055.4,Saccharomyces cerevisiae YJM1307,YJM1307,1294345,PRJNA189893,12982757,907466,Sc_YJM1307_v1
GCA_000977085.2,Saccharomyces cerevisiae YJM1311,YJM1311,1294346,PRJNA189894,12462197,903706,Sc_YJM1311_v1
GCA_000977115.3,Saccharomyces cerevisiae YJM1326,YJM1326,1294347,PRJNA189895,12320611,913940,Sc_YJM1326_v1
GCA_000977145.2,Saccharomyces cerevisiae YJM1332,YJM1332,1294348,PRJNA189896,12185840,923089,Sc_YJM1332_v1
GCA_000977175.3,Saccharomyces cerevisiae YJM1336,YJM1336,1294349,PRJNA189897,12846187,901186,Sc_YJM1336_v1
GCA_000977205.2,Saccharomyces cerevisiae YJM1338,YJM1338,1294350,PRJNA189898,12137584,895119,Sc_YJM1338_v1
GCA_000977235.2,Saccharomyces cerevisiae YJM1341,YJM1341,1294351,PRJNA189899,12440977,912304,Sc_YJM1341_v1
GCA_000977265.3,Saccharomyces cerevisiae YJM1342,YJM1342,1294352,PRJNA189900,12536871,912252,Sc_YJM1342_v1
GCA_000977295.3,Saccharomyces cerevisiae YJM1355,YJM1355,1294353,PRJNA189901,12863569,912538,Sc_YJM1355_v1
GCA_000977325.2,Saccharomyces cerevisiae YJM1356,YJM1356,1294354,PRJNA189902,12487680,910189,Sc_YJM1356_v1
GCA_000977355.3,Saccharomyces cerevisiae YJM1381,YJM1381,1294355,PRJNA189903,12322319,894919,Sc_YJM1381_v1
GCA_000977385.2,Saccharomyces cerevisiae YJM1383,YJM1383,1294356,PRJNA189904,12499297,931094,Sc_YJM1383_v1
GCA_000977415.2,Saccharomyces cerevisiae YJM1385,YJM1385,1294357,PRJNA189905,12828325,903329,Sc_YJM1385_v1
GCA_000977445.2,Saccharomyces cerevisiae YJM1386,YJM1386,1294358,PRJNA189906,12529962,902760,Sc_YJM1386_v1
GCA_000977475.3,Saccharomyces cerevisiae YJM1387,YJM1387,1294359,PRJNA189907,12740365,904346,Sc_YJM1387_v1
GCA_000977505.2,Saccharomyces cerevisiae YJM1388,YJM1388,1294360,PRJNA189908,12444493,906116,Sc_YJM1388_v1
GCA_000977535.2,Saccharomyces cerevisiae YJM1389,YJM1389,1294361,PRJNA189909,12172034,897207,Sc_YJM1389_v1
GCA_000977565.2,Saccharomyces cerevisiae YJM1399,YJM1399,1294362,PRJNA189910,12435917,903451,Sc_YJM1399_v1
GCA_000977595.3,Saccharomyces cerevisiae YJM1400,YJM1400,1294363,PRJNA189911,12269179,898273,Sc_YJM1400_v1
GCA_000977625.3,Saccharomyces cerevisiae YJM1401,YJM1401,1294364,PRJNA189912,12087314,889931,Sc_YJM1401_v1
GCA_000977655.2,Saccharomyces cerevisiae YJM1402,YJM1402,1294365,PRJNA189913,12487145,902709,Sc_YJM1402_v1
GCA_000977685.2,Saccharomyces cerevisiae YJM1415,YJM1415,1294366,PRJNA189914,12850152,900580,Sc_YJM1415_v1
GCA_000977715.4,Saccharomyces cerevisiae YJM1417,YJM1417,1294367,PRJNA189915,12620703,895759,Sc_YJM1417_v1
GCA_000977745.2,Saccharomyces cerevisiae YJM1418,YJM1418,1294368,PRJNA189916,12369539,907734,Sc_YJM1418_v1
GCA_000977775.3,Saccharomyces cerevisiae YJM1419,YJM1419,1294369,PRJNA189917,13453835,891878,Sc_YJM1419_v1
GCA_000977805.2,Saccharomyces cerevisiae YJM1433,YJM1433,1294370,PRJNA189918,12443655,910803,Sc_YJM1433_v1
GCA_000977835.2,Saccharomyces cerevisiae YJM1434,YJM1434,1294371,PRJNA189919,12470417,912768,Sc_YJM1434_v1
GCA_000977865.2,Saccharomyces cerevisiae YJM1439,YJM1439,1294372,PRJNA189920,12847235,922967,Sc_YJM1439_v1
GCA_000977895.3,Saccharomyces cerevisiae YJM1443,YJM1443,1294373,PRJNA189921,11967800,892329,Sc_YJM1443_v1
GCA_000977925.3,Saccharomyces cerevisiae YJM1444,YJM1444,1294374,PRJNA189922,12179783,897256,Sc_YJM1444_v1
GCA_000977955.2,Saccharomyces cerevisiae YJM1447,YJM1447,1294375,PRJNA189923,12142016,909714,Sc_YJM1447_v1
GCA_000977985.2,Saccharomyces cerevisiae YJM1450,YJM1450,1294376,PRJNA189924,12768267,908914,Sc_YJM1450_v1
GCA_000978015.2,Saccharomyces cerevisiae YJM1460,YJM1460,1294377,PRJNA189925,12574082,897146,Sc_YJM1460_v1
GCA_000978045.2,Saccharomyces cerevisiae YJM1463,YJM1463,1294378,PRJNA189926,13310092,909835,Sc_YJM1463_v1
GCA_000978075.3,Saccharomyces cerevisiae YJM1477,YJM1477,1294379,PRJNA189927,12105610,896592,Sc_YJM1477_v1
GCA_000978105.2,Saccharomyces cerevisiae YJM1478,YJM1478,1294380,PRJNA189928,12619700,914917,Sc_YJM1478_v1
GCA_000978135.2,Saccharomyces cerevisiae YJM1479,YJM1479,1294381,PRJNA189929,12338295,909920,Sc_YJM1479_v1
GCA_000978165.2,Saccharomyces cerevisiae YJM1526,YJM1526,1294382,PRJNA189930,12445533,911172,Sc_YJM1526_v1
GCA_000978195.3,Saccharomyces cerevisiae YJM1527,YJM1527,1294383,PRJNA189931,12636019,915190,Sc_YJM1527_v1
GCA_000978225.2,Saccharomyces cerevisiae YJM1549,YJM1549,1294384,PRJNA189932,13138304,896171,Sc_YJM1549_v1
GCA_000978255.2,Saccharomyces cerevisiae YJM1573,YJM1573,1294385,PRJNA189933,12162516,905398,Sc_YJM1573_v1
GCA_000978285.2,Saccharomyces cerevisiae YJM1574,YJM1574,1294386,PRJNA189934,12207131,899661,Sc_YJM1574_v1
GCA_000978315.2,Saccharomyces cerevisiae YJM1592,YJM1592,1294387,PRJNA189935,12241881,900534,Sc_YJM1592_v1
GCA_000978345.2,Saccharomyces cerevisiae YJM1615,YJM1615,1294388,PRJNA189936,12620370,901735,Sc_YJM1615_v1
GCA_000975735.4,Saccharomyces cerevisiae YJM189,YJM189,1294303,PRJNA189847,12180577,896353,Sc_YJM189_v1
GCA_000975765.2,Saccharomyces cerevisiae YJM193,YJM193,1294304,PRJNA189848,12923180,934902,Sc_YJM193_v1
GCA_000975585.2,Saccharomyces cerevisiae YJM195,YJM195,1294305,PRJNA189849,12673484,916102,Sc_YJM195_v1
GCA_000975615.2,Saccharomyces cerevisiae YJM244,YJM244,1294306,PRJNA189850,12776841,906535,Sc_YJM244_v1
GCA_000975795.2,Saccharomyces cerevisiae YJM248,YJM248,1294307,PRJNA189851,12025995,907630,Sc_YJM248_v1
GCA_000192515.1,Saccharomyces cerevisiae YJM269,YJM269,929586,PRJNA60389;PRJNA62061,12409319,58353,Saccharomyces_cerevisiae_YJM269-2.0
GCA_000975825.2,Saccharomyces cerevisiae YJM270,YJM270,1294308,PRJNA189852,12282974,913025,Sc_YJM270_v1
GCA_000975855.3,Saccharomyces cerevisiae YJM271,YJM271,1294309,PRJNA189853,13336517,928255,Sc_YJM271_v1
GCA_011393105.1,Saccharomyces cerevisiae YJM280,YJM280,947041,PRJNA60207;PRJNA62061,11946279,359403,ASM1139310v1
GCA_000975885.2,Saccharomyces cerevisiae YJM320,YJM320,947042,PRJNA189854,13389101,905335,Sc_YJM320_v1
GCA_000975915.3,Saccharomyces cerevisiae YJM326,YJM326,468558,PRJNA189855,12259661,907133,Sc_YJM326_v1
GCA_011393235.1,Saccharomyces cerevisiae YJM421,YJM421,947043,PRJNA60213;PRJNA62061,11795444,436656,ASM1139323v1
GCA_000975945.2,Saccharomyces cerevisiae YJM428,YJM428,947044,PRJNA189856,12186813,910751,Sc_YJM428_v1
GCA_000975975.3,Saccharomyces cerevisiae YJM450,YJM450,1294310,PRJNA189857,12302259,914011,Sc_YJM450_v1
GCA_000976005.2,Saccharomyces cerevisiae YJM451,YJM451,502869,PRJNA189858,12068225,895934,Sc_YJM451_v1
GCA_000976035.2,Saccharomyces cerevisiae YJM453,YJM453,1294311,PRJNA189859,12628087,911881,Sc_YJM453_v1
GCA_000976065.2,Saccharomyces cerevisiae YJM456,YJM456,1294312,PRJNA189860,12194842,897427,Sc_YJM456_v1
GCA_000976095.2,Saccharomyces cerevisiae YJM470,YJM470,1294313,PRJNA189861,12474950,902232,Sc_YJM470_v1
GCA_000976125.2,Saccharomyces cerevisiae YJM541,YJM541,1294314,PRJNA189862,12879583,909353,Sc_YJM541_v1
GCA_000976155.4,Saccharomyces cerevisiae YJM554,YJM554,1294315,PRJNA189863,12932763,918804,Sc_YJM554_v1
GCA_000976185.3,Saccharomyces cerevisiae YJM555,YJM555,1294316,PRJNA189864,13211314,909661,Sc_YJM555_v1
GCA_000976215.2,Saccharomyces cerevisiae YJM627,YJM627,1294317,PRJNA189865,12500285,905901,Sc_YJM627_v1
GCA_011393155.1,Saccharomyces cerevisiae YJM653,YJM653,947045,PRJNA60221;PRJNA62061,12159199,227617,ASM1139315v1
GCA_000976245.2,Saccharomyces cerevisiae YJM681,YJM681,1294318,PRJNA189866,12262036,906981,Sc_YJM681_v1
GCA_000976275.4,Saccharomyces cerevisiae YJM682,YJM682,1294319,PRJNA189867,12185714,896702,Sc_YJM682_v1
GCA_000976305.2,Saccharomyces cerevisiae YJM683,YJM683,1294320,PRJNA189868,12338854,900521,Sc_YJM683_v1
GCA_000976335.2,Saccharomyces cerevisiae YJM689,YJM689,1294321,PRJNA189869,12105863,895385,Sc_YJM689_v1
GCA_000976365.2,Saccharomyces cerevisiae YJM693,YJM693,1294322,PRJNA189870,13030958,907430,Sc_YJM693_v1
GCA_000181435.1,Saccharomyces cerevisiae YJM789,YJM789,307796,PRJNA13304,11990995,429709,ASM18143v1
GCA_000976395.2,Saccharomyces cerevisiae YJM969,YJM969,1294323,PRJNA189871,12279921,924433,Sc_YJM969_v1
GCA_000976425.2,Saccharomyces cerevisiae YJM972,YJM972,1294324,PRJNA189872,12882663,902781,Sc_YJM972_v1
GCA_000976455.3,Saccharomyces cerevisiae YJM975,YJM975,1294325,PRJNA189873,12142842,904046,Sc_YJM975_v1
GCA_000976485.2,Saccharomyces cerevisiae YJM978,YJM978,1294326,PRJNA189874,12410294,902126,Sc_YJM978_v1
GCA_000976515.2,Saccharomyces cerevisiae YJM981,YJM981,1294327,PRJNA189875,12818254,916198,Sc_YJM981_v1
GCA_000976545.2,Saccharomyces cerevisiae YJM984,YJM984,1294328,PRJNA189876,12983682,910820,Sc_YJM984_v1
GCA_000976575.4,Saccharomyces cerevisiae YJM987,YJM987,1294329,PRJNA189877,12894116,912332,Sc_YJM987_v1
GCA_000976605.3,Saccharomyces cerevisiae YJM990,YJM990,1294330,PRJNA189878,12117535,913759,Sc_YJM990_v1
GCA_000662435.2,Saccharomyces cerevisiae YJM993,YJM993,1294331,PRJNA189879,12419955,913508,Sc_YJM993_v1
GCA_000976665.2,Saccharomyces cerevisiae YJM996,YJM996,1294332,PRJNA189880,12616918,898411,Sc_YJM996_v1
GCA_000275665.1,Saccharomyces cerevisiae YJSH1,YJSH1,1087981,PRJNA72403,11550521,889647,YJSH1_1.0
GCA_011393215.1,Saccharomyces cerevisiae YPS1009,YPS1009,947046,PRJNA60223;PRJNA62061,12007916,366282,ASM1139321v1
GCA_000182095.2,Saccharomyces cerevisiae YPS163,YPS163,538976,PRJNA28813,12036993,420564,ASM18209v2
GCA_000308935.1,Saccharomyces cerevisiae ZTW1,ZTW1,1227742,PRJNA174065,11414768,556921,ZTW1
GCA_009665555.1,Saccharomyces cerevisiae x Saccharomyces eubayanus,yHQL630,1684324,PRJNA522928,22997708,177882,ASM966555v1
GCA_009667055.1,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces kudriavzevii x Saccharomyces uvarum,yHQL563,2528333,PRJNA522928,30151025,231134,ASM966705v1
GCA_009666275.1,Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum,yHAB34,1470621,PRJNA522928,24616105,115644,ASM966627v1
GCA_030578135.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii,CEG,332112,PRJNA941226,15391483,345452,HGU_ScerxSkud_CEG
GCA_000326105.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii VIN7,VIN7,1095631,PRJNA73971,23371538,139679,ASM32610v1
GCA_009666465.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces eubayanus,yHQL560,2528332,PRJNA522928,25461532,172394,ASM966646v1
GCA_013180725.1,Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces uvarum,CBS 2834,1431717,PRJNA522928,27077808,72112,ASM1318072v1
GCA_013180185.1,Saccharomyces cerevisiae x Saccharomyces uvarum,Muri,489137,PRJNA522928,22945418,280292,ASM1318018v1
GCA_047651925.1,Saccharomyces cerevisiae/Schizosaccharomyces pombe fusant,SPSC01,589904,PRJNA1075684,12140023,923372,ASM4765192v1
GCF_001298625.1,Saccharomyces eubayanus,FM1318,1080349,PRJNA243390,11670174,896107,SEUB3.0
GCA_009666385.1,Saccharomyces eubayanus x Saccharomyces uvarum,yHQL555,1911678,PRJNA522928,11947418,463288,ASM966638v1
GCA_900290405.1,Saccharomyces jurei,,1987369,PRJEB24816,11833026,738741,SacJureiUoM1
GCA_003327635.1,Saccharomyces kudriavzevii,CR85,114524,PRJNA480800,11759279,896113,ASM332763v1
GCA_000256055.1,Saccharomyces kudriavzevii FM1056,FM1056,1163633,PRJNA42347,10075712,11479,Saccharomyces_kudriavzevii_strain_FM1056_v1.0
GCA_000256745.1,Saccharomyces kudriavzevii FM1057,FM1057,1163634,PRJNA42347,9318393,11461,Saccharomyces_kudriavzevii_strain_FM1057_v1.0
GCA_000256785.1,Saccharomyces kudriavzevii FM1062,FM1062,1163641,PRJNA42347,9093222,11508,Saccharomyces_kudriavzevii_strain_FM1062_v1.0
GCA_000256765.1,Saccharomyces kudriavzevii FM1066,FM1066,1163645,PRJNA42347,8729448,11619,Saccharomyces_kudriavzevii_strain_FM1066_v1.0
